CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00088,CHINA MERCHANTS BANK CO LTD,6511743,-24000,0.12,-0.0,2015-05-22
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,31552934,576000,0.6,0.01,2015-05-22
C00037,SHANGHAI COMMERCIAL BANK LTD,13004713,200000,0.25,0.0,2015-05-22
C00033,BANK OF CHINA (HONG KONG) LTD,118393495,8000,2.23,0.0,2015-05-22
C00028,NANYANG COMMERCIAL BANK LTD,20217398,-400000,0.38,-0.01,2015-05-22
C00019,THE HONGKONG AND SHANGHAI BANKING,371871407,4000,7.01,0.0,2015-05-22
C00015,DBS BANK (HONG KONG) LTD,758032,60000,0.01,0.0,2015-05-22
C00010,CITIBANK N.A.,58656186,204000,1.11,0.0,2015-05-22
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,3044362,180000,0.06,0.0,2015-05-22
B01955,FUTU SECURITIES INTERNATIONAL,2868000,-80000,0.05,-0.0,2015-05-22
B01939,SOOCHOW SECURITIES INTERNATIONAL,346572,-8000,0.01,-0.0,2015-05-22
B01818,I-ACCESS INVESTORS LTD,740000,52000,0.01,0.0,2015-05-22
B01695,DAH SING SECURITIES LTD,5255600,-40000,0.1,-0.0,2015-05-22
B01686,FIRST SHANGHAI SECURITIES LTD,11943139,-136000,0.23,-0.0,2015-05-22
B01685,EVERGRANDE SECURITIES (HONG KONG) LTD,2260400,-72000,0.04,-0.0,2015-05-22
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,5033600,-308000,0.09,-0.01,2015-05-22
B01633,ENLIGHTEN SECURITIES LTD,4000,4000,0.0,0.0,2015-05-22
B01610,KGI ASIA LTD,2953126,-200000,0.06,-0.0,2015-05-22
B01584,CHIEF SECURITIES LTD,2581228,-140000,0.05,-0.0,2015-05-22
B01563,HUARONG INTERNATIONAL SECURITIES LTD,1113400,20000,0.02,0.0,2015-05-22
B01497,SINOPAC SECURITIES (ASIA) LTD,78974655,100000,1.49,0.0,2015-05-22
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,4000,-176000,0.0,-0.0,2015-05-22
B01445,VICTORY SECURITIES CO LTD,299000,16000,0.01,0.0,2015-05-22
B01443,YING WAH SECURITIES CO LTD,791714,200000,0.01,0.0,2015-05-22
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,332200,32000,0.01,0.0,2015-05-22
B01322,INFAST BROKERAGE LTD,348000,100000,0.01,0.0,2015-05-22
B01284,HANG SENG SECURITIES LTD,43297267,-216000,0.82,-0.0,2015-05-22
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,595000,72000,0.01,0.0,2015-05-22
B01231,HONG KONG INTERNATIONAL SECURITIES LTD,205400,24000,0.0,0.0,2015-05-22
B01224,MERRILL LYNCH FAR EAST LTD,244000,-36000,0.0,-0.0,2015-05-22
B01217,TAIPING SECURITIES (HK) CO LTD,268000,-200000,0.01,-0.0,2015-05-22
B01213,MALAHON SECURITIES LTD,12857,-48000,0.0,-0.0,2015-05-22
B01183,CHONG HING SECURITIES LTD,3220142,100000,0.06,0.0,2015-05-22
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,8708884,-24000,0.16,-0.0,2015-05-22
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,8879172,-200000,0.17,-0.0,2015-05-22
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,30047141,-52000,0.57,-0.0,2015-05-22
B01137,CHOW SANG SANG SECURITIES LTD,493712,100000,0.01,0.0,2015-05-22
B01119,CELESTIAL SECURITIES LTD,1345000,212000,0.03,0.0,2015-05-22
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,55227482,96000,1.04,0.0,2015-05-22
,Total changed named holdings,892402961,0,16.83,0.0,
,Unchanged named holdings,532572668,0,10.04,0.0,
,Total named holdings,1424975629,0,26.87,0.0,
,Unnamed Investor Participants,276655,0,0.01,0.0,
,Total securities in CCASS,1425252284,0,26.88,0.0,
,Securities not in CCASS,3877549631,0,73.12,0.0,
,Issued securities,5302801915,0,100.0,0.0,30-Apr-2015
