CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00088,CHINA MERCHANTS BANK CO LTD,7188343,8000,0.71,0.0,2013-10-25
C00048,CHIYU BANKING CORPORATION LTD,91400,8000,0.01,0.0,2013-10-25
C00036,CHINA CONSTRUCTION BANK (ASIA),157400,-90000,0.02,-0.01,2013-10-25
C00033,BANK OF CHINA (HONG KONG) LTD,55719417,-579600,5.46,-0.06,2013-10-25
C00028,NANYANG COMMERCIAL BANK LTD,5206798,-20000,0.51,-0.0,2013-10-25
C00019,THE HONGKONG AND SHANGHAI BANKING,83235113,-304000,8.16,-0.03,2013-10-25
B01939,SOOCHOW SECURITIES INTERNATIONAL,400000,-40000,0.04,-0.0,2013-10-25
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,3162108,-88000,0.31,-0.01,2013-10-25
B01853,CMBC SECURITIES CO LTD,3220,2000,0.0,0.0,2013-10-25
B01842,BOCOM INTERNATIONAL SECURITIES LTD,3434284,812000,0.34,0.08,2013-10-25
B01789,HO FUNG SHARES INVESTMENT LTD,18604,1000,0.0,0.0,2013-10-25
B01769,ONE CHINA SECURITIES LTD,3319,1600,0.0,0.0,2013-10-25
B01700,REALINK FINANCIAL TRADE LTD,45600,4000,0.0,0.0,2013-10-25
B01660,GRANSING SECURITIES CO LTD,0,-5000,0.0,-0.0,2013-10-25
B01525,KEE CHEONG SECURITIES CO LTD,0,-6000,0.0,-0.0,2013-10-25
B01433,HING WAI ALLIED SECURITIES LTD,87346,40000,0.01,0.0,2013-10-25
B01425,WELLFULL SECURITIES CO LTD,10000,-64000,0.0,-0.01,2013-10-25
B01355,CHINA EVERBRIGHT SECURITIES (HK) LTD,695884,100000,0.07,0.01,2013-10-25
B01184,CHINA TONGHAI SECURITIES LTD,428285,300000,0.04,0.03,2013-10-25
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,10818543,-144000,1.06,-0.01,2013-10-25
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,48202323,120000,4.73,0.01,2013-10-25
B01130,BOCI SECURITIES LTD,5184744,4000,0.51,0.0,2013-10-25
B01118,EAST ASIA SECURITIES CO LTD,547541,-20000,0.05,-0.0,2013-10-25
,Total changed named holdings,224640272,40000,22.03,0.0,
,Unchanged named holdings,155430132,0,15.24,0.0,
,Total named holdings,380070404,40000,37.28,0.0,
,Unnamed Investor Participants,281255,-40000,0.03,-0.0,
,Total securities in CCASS,380351659,0,37.3,0.0,
,Securities not in CCASS,639241199,0,62.7,0.0,
,Issued securities,1019592858,0,100.0,0.0,30-Sep-2013
