CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,95234000,500000,1.2,0.01,2011-08-04
C00037,SHANGHAI COMMERCIAL BANK LTD,128772000,1034000,1.62,0.01,2011-08-04
C00033,BANK OF CHINA (HONG KONG) LTD,189572000,380000,2.39,0.0,2011-08-04
C00019,THE HONGKONG AND SHANGHAI BANKING,465856500,2790000,5.87,0.04,2011-08-04
B01825,GUOYUAN SECURITIES BROKERAGE (HONG KONG),7056000,1000000,0.09,0.01,2011-08-04
B01801,KIN FUNG STOCK CO LTD,2000,-18000,0.0,-0.0,2011-08-04
B01789,HO FUNG SHARES INVESTMENT LTD,894943,-30000,0.01,-0.0,2011-08-04
B01780,TUNG SHUN SECURITIES LTD,134000,-110000,0.0,-0.0,2011-08-04
B01727,ICBC (ASIA) SECURITIES LTD,54296000,1000000,0.68,0.01,2011-08-04
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,3522000,-1100000,0.04,-0.01,2011-08-04
B01625,METRO CAPITAL SECURITIES LTD,124710000,100000000,1.57,1.26,2011-08-04
B01607,RHB SECURITIES HONG KONG LTD,15254000,130000,0.19,0.0,2011-08-04
B01584,CHIEF SECURITIES LTD,6780000,-222000,0.09,-0.0,2011-08-04
B01545,TUNG SHING SECURITIES (BROKERS) LTD,3152000,-3200000,0.04,-0.04,2011-08-04
B01514,KARL-THOMSON SECURITIES CO LTD,3410000,-140000,0.04,-0.0,2011-08-04
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,634000,-2000,0.01,-0.0,2011-08-04
B01423,PRUDENTIAL BROKERAGE LTD,2952000,20000,0.04,0.0,2011-08-04
B01415,TARZAN STOCK & SHARES LTD,250000,-262000,0.0,-0.0,2011-08-04
B01407,WIN WONG SECURITIES LTD,1114000,-100000,0.01,-0.0,2011-08-04
B01345,PHILLIP SECURITIES (HONG KONG) LTD,13326000,-300000,0.17,-0.0,2011-08-04
B01290,SPS SECURITIES LTD,380000,-100000,0.0,-0.0,2011-08-04
B01284,HANG SENG SECURITIES LTD,71780000,270000,0.91,0.0,2011-08-04
B01266,PREMIER Q SECURITIES LTD,36900000,400000,0.47,0.01,2011-08-04
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,11488000,-200000,0.14,-0.0,2011-08-04
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,65620000,160000,0.83,0.0,2011-08-04
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,1108476000,-450000,13.98,-0.01,2011-08-04
B01130,BOCI SECURITIES LTD,83986000,-1230000,1.06,-0.02,2011-08-04
B01118,EAST ASIA SECURITIES CO LTD,10020000,-220000,0.13,-0.0,2011-08-04
,Total changed named holdings,2505571443,100000000,31.6,1.26,
,Unchanged named holdings,914701237,0,11.53,0.0,
,Total named holdings,3420272680,100000000,43.13,0.0,
,Unnamed Investor Participants,3768000,0,0.05,0.0,
,Total securities in CCASS,3424040680,100000000,43.18,1.26,
,Securities not in CCASS,4506126004,-100000000,56.82,-1.26,
,Issued securities,7930166684,0,100.0,0.0,31-Jul-2011
