CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00033,BANK OF CHINA (HONG KONG) LTD,108725095,40000,2.05,0.0,2015-09-02
C00019,THE HONGKONG AND SHANGHAI BANKING,356992160,400000,6.73,0.01,2015-09-02
B01955,FUTU SECURITIES INTERNATIONAL,1416000,260000,0.03,0.0,2015-09-02
B01842,BOCOM INTERNATIONAL SECURITIES LTD,5412284,-400000,0.1,-0.01,2015-09-02
B01829,HUATAI FINANCIAL HOLDINGS (HONG KONG),1232000,-32000,0.02,-0.0,2015-09-02
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,40020851,-332000,0.75,-0.01,2015-09-02
B01769,ONE CHINA SECURITIES LTD,132370,-2800,0.0,-0.0,2015-09-02
B01741,SINOMAX SECURITIES LTD,7008000,436000,0.13,0.01,2015-09-02
B01695,DAH SING SECURITIES LTD,5623600,-60000,0.11,-0.0,2015-09-02
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,4152600,120000,0.08,0.0,2015-09-02
B01649,CINDA INTERNATIONAL SECURITIES LTD,19400,-8000,0.0,-0.0,2015-09-02
B01584,CHIEF SECURITIES LTD,4262228,204000,0.08,0.0,2015-09-02
B01460,BERICH BROKERAGE LTD,4138228,-40000,0.08,-0.0,2015-09-02
B01458,YICKO SECURITIES LTD,1128000,-260000,0.02,-0.0,2015-09-02
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,64000,-32000,0.0,-0.0,2015-09-02
B01416,VC BROKERAGE LTD,3736000,-60000,0.07,-0.0,2015-09-02
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,44200,-100000,0.0,-0.0,2015-09-02
B01345,PHILLIP SECURITIES (HONG KONG) LTD,3381072,-72000,0.06,-0.0,2015-09-02
B01284,HANG SENG SECURITIES LTD,39944582,88000,0.75,0.0,2015-09-02
B01209,MASON SECURITIES LTD,29400,28000,0.0,0.0,2015-09-02
B01183,CHONG HING SECURITIES LTD,1001942,-9200,0.02,-0.0,2015-09-02
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,49683141,100000,0.94,0.0,2015-09-02
B01118,EAST ASIA SECURITIES CO LTD,1720205,-168000,0.03,-0.0,2015-09-02
B01086,SUN HUNG KAI INVESTMENT SERVICES LTD,22839899,-100000,0.43,-0.0,2015-09-02
,Total changed named holdings,662707257,0,12.5,0.0,
,Unchanged named holdings,932177257,0,17.58,0.0,
,Total named holdings,1594884514,0,30.08,0.0,
,Unnamed Investor Participants,276655,0,0.01,0.0,
,Total securities in CCASS,1595161169,0,30.08,0.0,
,Securities not in CCASS,3707640746,0,69.92,0.0,
,Issued securities,5302801915,0,100.0,0.0,31-Aug-2015
