CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00088,CHINA MERCHANTS BANK CO LTD,6479743,4000,0.64,0.0,2014-01-06
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,7352134,-1667400,0.72,-0.16,2014-01-06
C00033,BANK OF CHINA (HONG KONG) LTD,59527817,24000,5.84,0.0,2014-01-06
B01945,INTEGRITY SECURITIES LTD,26454000,5172000,2.59,0.51,2014-01-06
B01937,CHANGJIANG SECURITIES BROKERAGE (HK) LTD,8000,-160000,0.0,-0.02,2014-01-06
B01853,CMBC SECURITIES CO LTD,3820,2400,0.0,0.0,2014-01-06
B01842,BOCOM INTERNATIONAL SECURITIES LTD,5168284,12000,0.51,0.0,2014-01-06
B01769,ONE CHINA SECURITIES LTD,2651,-600,0.0,-0.0,2014-01-06
B01686,FIRST SHANGHAI SECURITIES LTD,5968915,52000,0.59,0.01,2014-01-06
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,341600,84000,0.03,0.01,2014-01-06
B01625,METRO CAPITAL SECURITIES LTD,688657,-3656000,0.07,-0.36,2014-01-06
B01609,WILBY SECURITIES LTD,248600,148000,0.02,0.01,2014-01-06
B01508,SOUTHWEST SECURITIES (HK) BROKERAGE LTD,1086000,-92000,0.11,-0.01,2014-01-06
B01491,CREDIT SUISSE SECURITIES (HONG KONG) LTD,56000,20000,0.01,0.0,2014-01-06
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,48000,-4000,0.0,-0.0,2014-01-06
B01297,ONSHINE SECURITIES LTD,524000,-28000,0.05,-0.0,2014-01-06
B01284,HANG SENG SECURITIES LTD,9659267,96000,0.95,0.01,2014-01-06
B01183,CHONG HING SECURITIES LTD,932342,-12000,0.09,-0.0,2014-01-06
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,20969923,-40000,2.06,-0.0,2014-01-06
B01118,EAST ASIA SECURITIES CO LTD,750205,48000,0.07,0.0,2014-01-06
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,100942,-2400,0.01,-0.0,2014-01-06
,Total changed named holdings,146370900,0,14.36,0.0,
,Unchanged named holdings,233721904,0,22.92,0.0,
,Total named holdings,380092804,0,37.28,0.0,
,Unnamed Investor Participants,281255,0,0.03,0.0,
,Total securities in CCASS,380374059,0,37.31,0.0,
,Securities not in CCASS,639218799,0,62.69,0.0,
,Issued securities,1019592858,0,100.0,0.0,31-Dec-2013
