CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00041,OCBC WING HANG BANK LTD,463371,12000,0.05,0.0,2013-09-03
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,10767534,-4000,1.06,-0.0,2013-09-03
C00037,SHANGHAI COMMERCIAL BANK LTD,14034598,-100000,1.38,-0.01,2013-09-03
C00033,BANK OF CHINA (HONG KONG) LTD,56889017,-76000,5.58,-0.01,2013-09-03
C00019,THE HONGKONG AND SHANGHAI BANKING,68448713,212000,6.71,0.02,2013-09-03
C00003,THE BANK OF EAST ASIA LTD,1409748,-100000,0.14,-0.01,2013-09-03
B01842,BOCOM INTERNATIONAL SECURITIES LTD,1402284,140000,0.14,0.01,2013-09-03
B01765,PROMISING SECURITIES CO LTD,292400,12000,0.03,0.0,2013-09-03
B01727,ICBC (ASIA) SECURITIES LTD,16874925,168000,1.66,0.02,2013-09-03
B01700,REALINK FINANCIAL TRADE LTD,21600,-40000,0.0,-0.0,2013-09-03
B01609,WILBY SECURITIES LTD,200600,-100000,0.02,-0.01,2013-09-03
B01508,SOUTHWEST SECURITIES (HK) BROKERAGE LTD,803000,-28000,0.08,-0.0,2013-09-03
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,0,-12000,0.0,-0.0,2013-09-03
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,1982505,-20000,0.19,-0.0,2013-09-03
B01224,MERRILL LYNCH FAR EAST LTD,106578,-24000,0.01,-0.0,2013-09-03
B01209,MASON SECURITIES LTD,21400,20000,0.0,0.0,2013-09-03
B01119,CELESTIAL SECURITIES LTD,659800,-60000,0.06,-0.01,2013-09-03
,Total changed named holdings,174378073,0,17.1,0.0,
,Unchanged named holdings,205649331,0,20.17,0.0,
,Total named holdings,380027404,0,37.27,0.0,
,Unnamed Investor Participants,321255,0,0.03,0.0,
,Total securities in CCASS,380348659,0,37.3,0.0,
,Securities not in CCASS,639244199,0,62.7,0.0,
,Issued securities,1019592858,0,100.0,0.0,31-Aug-2013
