CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,23568734,-8000,0.36,-0.0,2018-03-21
C00019,THE HONGKONG AND SHANGHAI BANKING,236347076,-4000,3.63,-0.0,2018-03-21
B02034,CHUENMAN SECURITIES LTD,0,-240000,0.0,-0.0,2018-03-21
B01955,FUTU SECURITIES INTERNATIONAL,289000,28000,0.0,0.0,2018-03-21
B01859,CLC SECURITIES LTD,0,-260000,0.0,-0.0,2018-03-21
B01727,ICBC (ASIA) SECURITIES LTD,4387712,-36000,0.07,-0.0,2018-03-21
B01673,FULBRIGHT SECURITIES LTD,263000,220000,0.0,0.0,2018-03-21
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,1942400,-352000,0.03,-0.01,2018-03-21
B01610,KGI ASIA LTD,2088726,280000,0.03,0.0,2018-03-21
B01497,SINOPAC SECURITIES (ASIA) LTD,947458643,-132000,14.54,-0.0,2018-03-21
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,195538,-4000,0.0,-0.0,2018-03-21
B01284,HANG SENG SECURITIES LTD,20339869,-220000,0.31,-0.0,2018-03-21
B01275,SANFULL SECURITIES LTD,2376000,400000,0.04,0.01,2018-03-21
B01224,MERRILL LYNCH FAR EAST LTD,419181,8000,0.01,0.0,2018-03-21
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,11115197,320000,0.17,0.0,2018-03-21
,Total changed named holdings,1250791076,0,19.19,0.0,
,Unchanged named holdings,4458547734,0,68.4,0.0,
,Total named holdings,5709338810,0,87.59,0.0,
,Unnamed Investor Participants,428655,0,0.01,0.0,
,Total securities in CCASS,5709767465,0,87.6,0.0,
,Securities not in CCASS,808571487,0,12.4,0.0,
,Issued securities,6518338952,0,100.0,0.0,28-Feb-2018
