CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,15756934,5000,0.3,0.0,2014-10-24
C00033,BANK OF CHINA (HONG KONG) LTD,79791923,-16000,1.5,-0.0,2014-10-24
C00028,NANYANG COMMERCIAL BANK LTD,14329398,400000,0.27,0.01,2014-10-24
C00019,THE HONGKONG AND SHANGHAI BANKING,212375214,72000,4.0,0.0,2014-10-24
C00010,CITIBANK N.A.,6528386,-920,0.12,-0.0,2014-10-24
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,1306362,-72000,0.02,-0.0,2014-10-24
B01945,INTEGRITY SECURITIES LTD,40422000,-100000,0.76,-0.0,2014-10-24
B01940,SOFI SECURITIES (HONG KONG) LTD,26400,-400,0.0,-0.0,2014-10-24
B01853,CMBC SECURITIES CO LTD,396,-3600,0.0,-0.0,2014-10-24
B01842,BOCOM INTERNATIONAL SECURITIES LTD,7188284,1280000,0.14,0.02,2014-10-24
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,31141470,-84000,0.59,-0.0,2014-10-24
B01809,CHINA SYSTEM SECURITIES LTD,616000,176000,0.01,0.0,2014-10-24
B01769,ONE CHINA SECURITIES LTD,1124,920,0.0,0.0,2014-10-24
B01686,FIRST SHANGHAI SECURITIES LTD,151655139,-284000,2.86,-0.01,2014-10-24
B01673,FULBRIGHT SECURITIES LTD,1276600,-28000,0.02,-0.0,2014-10-24
B01623,TAI FUNG KUENTAI SECURITIES CO LTD,355600,-4000,0.01,-0.0,2014-10-24
B01610,KGI ASIA LTD,1125126,-20000,0.02,-0.0,2014-10-24
B01565,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,2667314,96000,0.05,0.0,2014-10-24
B01284,HANG SENG SECURITIES LTD,20734467,-500000,0.39,-0.01,2014-10-24
B01252,CORPORATE BROKERS LTD,3357000,-100000,0.06,-0.0,2014-10-24
B01224,MERRILL LYNCH FAR EAST LTD,60000,60000,0.0,0.0,2014-10-24
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,4212943,-24000,0.08,-0.0,2014-10-24
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,32412141,-52000,0.61,-0.0,2014-10-24
B01130,BOCI SECURITIES LTD,8944144,8000,0.17,0.0,2014-10-24
B01119,CELESTIAL SECURITIES LTD,3285800,-264000,0.06,-0.0,2014-10-24
B01118,EAST ASIA SECURITIES CO LTD,1506205,-40000,0.03,-0.0,2014-10-24
B01086,SUN HUNG KAI INVESTMENT SERVICES LTD,10113013,-500000,0.19,-0.01,2014-10-24
,Total changed named holdings,651189383,5000,12.28,0.0,
,Unchanged named holdings,549524275,0,10.36,0.0,
,Total named holdings,1200713658,5000,22.64,0.0,
,Unnamed Investor Participants,301255,0,0.01,0.0,
,Total securities in CCASS,1201014913,5000,22.65,0.0,
,Securities not in CCASS,4101787002,-5000,77.35,-0.0,
,Issued securities,5302801915,0,100.0,0.0,30-Sep-2014
