CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,97136000,862000,1.22,0.01,2011-08-10
C00037,SHANGHAI COMMERCIAL BANK LTD,128472000,-300000,1.62,-0.0,2011-08-10
C00033,BANK OF CHINA (HONG KONG) LTD,194064000,-960000,2.45,-0.01,2011-08-10
C00019,THE HONGKONG AND SHANGHAI BANKING,476446500,1344000,6.01,0.02,2011-08-10
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,33728000,2730000,0.43,0.03,2011-08-10
B01789,HO FUNG SHARES INVESTMENT LTD,494943,-200000,0.01,-0.0,2011-08-10
B01646,TAI NING STOCK CO LTD,140000,-160000,0.0,-0.0,2011-08-10
B01623,TAI FUNG KUENTAI SECURITIES CO LTD,4300000,200000,0.05,0.0,2011-08-10
B01607,RHB SECURITIES HONG KONG LTD,15014000,-632000,0.19,-0.01,2011-08-10
B01584,CHIEF SECURITIES LTD,6190000,-750000,0.08,-0.01,2011-08-10
B01540,UPBEST SECURITIES CO LTD,60000,-324000,0.0,-0.0,2011-08-10
B01389,ZHONGRONG PT SECURITIES LTD,1190000,-100000,0.02,-0.0,2011-08-10
B01373,CHRISTFUND SECURITIES LTD,2930000,-50000,0.04,-0.0,2011-08-10
B01284,HANG SENG SECURITIES LTD,71040000,-400000,0.9,-0.01,2011-08-10
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,1722000,-150000,0.02,-0.0,2011-08-10
B01264,KIM ENG SECURITIES (HONG KONG) LTD,12690000,-1000000,0.16,-0.01,2011-08-10
B01183,CHONG HING SECURITIES LTD,10132000,-240000,0.13,-0.0,2011-08-10
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,1096132000,800000,13.82,0.01,2011-08-10
B01130,BOCI SECURITIES LTD,82656000,-500000,1.04,-0.01,2011-08-10
B01119,CELESTIAL SECURITIES LTD,12032000,-150000,0.15,-0.0,2011-08-10
,Total changed named holdings,2246569443,20000,28.33,0.0,
,Unchanged named holdings,1174535237,0,14.81,0.0,
,Total named holdings,3421104680,20000,43.14,0.0,
,Unnamed Investor Participants,3048000,-20000,0.04,-0.0,
,Total securities in CCASS,3424152680,0,43.18,0.0,
,Securities not in CCASS,4506014004,0,56.82,0.0,
,Issued securities,7930166684,0,100.0,0.0,31-Jul-2011
