CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00088,CHINA MERCHANTS BANK CO LTD,6459743,76000,0.12,0.0,2015-03-10
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,18204934,-128000,0.34,-0.0,2015-03-10
C00037,SHANGHAI COMMERCIAL BANK LTD,12053713,12000,0.23,0.0,2015-03-10
C00036,CHINA CONSTRUCTION BANK (ASIA),27748670,-12000,0.52,-0.0,2015-03-10
C00033,BANK OF CHINA (HONG KONG) LTD,101762323,2748000,1.92,0.05,2015-03-10
C00028,NANYANG COMMERCIAL BANK LTD,20785398,60000,0.39,0.0,2015-03-10
C00019,THE HONGKONG AND SHANGHAI BANKING,386448737,1368000,7.29,0.03,2015-03-10
C00010,CITIBANK N.A.,9552386,1992000,0.18,0.04,2015-03-10
B01939,SOOCHOW SECURITIES INTERNATIONAL,274572,36000,0.01,0.0,2015-03-10
B01905,ESSENCE INTERNATIONAL SECURITIES,2019000,20000,0.04,0.0,2015-03-10
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,1891508,-8000,0.04,-0.0,2015-03-10
B01882,PING AN OF CHINA SECURITIES (HONG KONG),57050917,-1848000,1.08,-0.03,2015-03-10
B01853,CMBC SECURITIES CO LTD,718881,164000,0.01,0.0,2015-03-10
B01843,TD KING SECURITIES LTD,127000,40000,0.0,0.0,2015-03-10
B01842,BOCOM INTERNATIONAL SECURITIES LTD,4136284,100000,0.08,0.0,2015-03-10
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,40116851,-680000,0.76,-0.01,2015-03-10
B01818,I-ACCESS INVESTORS LTD,300000,36000,0.01,0.0,2015-03-10
B01795,RAFFAELLO SECURITIES (HK) LTD,0,-600000,0.0,-0.01,2015-03-10
B01789,HO FUNG SHARES INVESTMENT LTD,276104,-60000,0.01,-0.0,2015-03-10
B01769,ONE CHINA SECURITIES LTD,1601,1000,0.0,0.0,2015-03-10
B01695,DAH SING SECURITIES LTD,5111600,12000,0.1,0.0,2015-03-10
B01686,FIRST SHANGHAI SECURITIES LTD,89875139,-4752000,1.69,-0.09,2015-03-10
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,3217600,12000,0.06,0.0,2015-03-10
B01636,BUSINESS SECURITIES LTD,1100000,-40000,0.02,-0.0,2015-03-10
B01623,TAI FUNG KUENTAI SECURITIES CO LTD,338600,-5000,0.01,-0.0,2015-03-10
B01610,KGI ASIA LTD,1313126,-44000,0.02,-0.0,2015-03-10
B01585,SINO GRADE SECURITIES LTD,110116,-40000,0.0,-0.0,2015-03-10
B01584,CHIEF SECURITIES LTD,742942,-16000,0.01,-0.0,2015-03-10
B01565,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,2067314,48000,0.04,0.0,2015-03-10
B01545,TUNG SHING SECURITIES (BROKERS) LTD,1612285,32000,0.03,0.0,2015-03-10
B01497,SINOPAC SECURITIES (ASIA) LTD,73166655,300000,1.38,0.01,2015-03-10
B01460,BERICH BROKERAGE LTD,3930228,-48000,0.07,-0.0,2015-03-10
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,164000,-76000,0.0,-0.0,2015-03-10
B01416,VC BROKERAGE LTD,6344000,-652000,0.12,-0.01,2015-03-10
B01353,UOB KAY HIAN (HONG KONG) LTD,3886172,80000,0.07,0.0,2015-03-10
B01345,PHILLIP SECURITIES (HONG KONG) LTD,2229072,40000,0.04,0.0,2015-03-10
B01284,HANG SENG SECURITIES LTD,24147467,372000,0.46,0.01,2015-03-10
B01231,HONG KONG INTERNATIONAL SECURITIES LTD,193400,-16000,0.0,-0.0,2015-03-10
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,15260948,-100000,0.29,-0.0,2015-03-10
B01224,MERRILL LYNCH FAR EAST LTD,0,-152000,0.0,-0.0,2015-03-10
B01217,TAIPING SECURITIES (HK) CO LTD,348000,200000,0.01,0.0,2015-03-10
B01183,CHONG HING SECURITIES LTD,2533742,-160000,0.05,-0.0,2015-03-10
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,3620284,4000,0.07,0.0,2015-03-10
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,7263172,-32000,0.14,-0.0,2015-03-10
B01141,FE SECURITIES LTD,46000,32000,0.0,0.0,2015-03-10
B01130,BOCI SECURITIES LTD,9009544,-32000,0.17,-0.0,2015-03-10
B01119,CELESTIAL SECURITIES LTD,1001000,180000,0.02,0.0,2015-03-10
B01118,EAST ASIA SECURITIES CO LTD,1489205,20000,0.03,0.0,2015-03-10
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,56911482,1516000,1.07,0.03,2015-03-10
,Total changed named holdings,1006961715,0,18.99,0.0,
,Unchanged named holdings,351848914,0,6.64,0.0,
,Total named holdings,1358810629,0,25.62,0.0,
,Unnamed Investor Participants,341655,0,0.01,0.0,
,Total securities in CCASS,1359152284,0,25.63,0.0,
,Securities not in CCASS,3943649631,0,74.37,0.0,
,Issued securities,5302801915,0,100.0,0.0,28-Feb-2015
