CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00088,CHINA MERCHANTS BANK CO LTD,7139743,512000,0.13,0.01,2015-04-10
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,19872934,231000,0.37,0.0,2015-04-10
C00036,CHINA CONSTRUCTION BANK (ASIA),27844670,60000,0.53,0.0,2015-04-10
C00033,BANK OF CHINA (HONG KONG) LTD,119588323,-868000,2.26,-0.02,2015-04-10
C00028,NANYANG COMMERCIAL BANK LTD,20969398,-24000,0.4,-0.0,2015-04-10
C00019,THE HONGKONG AND SHANGHAI BANKING,386860807,420000,7.3,0.01,2015-04-10
C00010,CITIBANK N.A.,10644386,-160000,0.2,-0.0,2015-04-10
B01945,INTEGRITY SECURITIES LTD,43766000,100000,0.83,0.0,2015-04-10
B01929,CHINA GALAXY INTERNATIONAL SECURITIES,2016000,-32000,0.04,-0.0,2015-04-10
B01901,CMB INTERNATIONAL SECURITIES LTD,24000,16000,0.0,0.0,2015-04-10
B01882,PING AN OF CHINA SECURITIES (HONG KONG),55314917,9900000,1.04,0.19,2015-04-10
B01842,BOCOM INTERNATIONAL SECURITIES LTD,7572284,100000,0.14,0.0,2015-04-10
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,40736851,24000,0.77,0.0,2015-04-10
B01789,HO FUNG SHARES INVESTMENT LTD,140104,28000,0.0,0.0,2015-04-10
B01727,ICBC (ASIA) SECURITIES LTD,10148325,52000,0.19,0.0,2015-04-10
B01686,FIRST SHANGHAI SECURITIES LTD,44091139,-1116000,0.83,-0.02,2015-04-10
B01685,EVERGRANDE SECURITIES (HONG KONG) LTD,680400,120000,0.01,0.0,2015-04-10
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2941600,-20000,0.06,-0.0,2015-04-10
B01610,KGI ASIA LTD,2945126,40000,0.06,0.0,2015-04-10
B01584,CHIEF SECURITIES LTD,662942,16000,0.01,0.0,2015-04-10
B01565,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,2331314,100000,0.04,0.0,2015-04-10
B01556,LUK FOOK SECURITIES (HK) LTD,3845927,-180000,0.07,-0.0,2015-04-10
B01545,TUNG SHING SECURITIES (BROKERS) LTD,1440285,40000,0.03,0.0,2015-04-10
B01497,SINOPAC SECURITIES (ASIA) LTD,73974655,220000,1.4,0.0,2015-04-10
B01416,VC BROKERAGE LTD,6312000,200000,0.12,0.0,2015-04-10
B01355,CHINA EVERBRIGHT SECURITIES (HK) LTD,2643884,-40000,0.05,-0.0,2015-04-10
B01284,HANG SENG SECURITIES LTD,36498267,504000,0.69,0.01,2015-04-10
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,28000,-48000,0.0,-0.0,2015-04-10
B01253,STOCKWELL SECURITIES LTD,15000,-80000,0.0,-0.0,2015-04-10
B01161,UBS SECURITIES HONG KONG LTD,1099714,1000,0.02,0.0,2015-04-10
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,3484884,-132000,0.07,-0.0,2015-04-10
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,10007172,-48000,0.19,-0.0,2015-04-10
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,30972141,-60000,0.58,-0.0,2015-04-10
B01086,SUN HUNG KAI INVESTMENT SERVICES LTD,14890013,124000,0.28,0.0,2015-04-10
,Total changed named holdings,991503205,10000000,18.7,0.19,
,Unchanged named holdings,377352424,0,7.12,0.0,
,Total named holdings,1368855629,10000000,25.81,0.0,
,Unnamed Investor Participants,296655,0,0.01,0.0,
,Total securities in CCASS,1369152284,10000000,25.82,0.19,
,Securities not in CCASS,3933649631,-10000000,74.18,-0.19,
,Issued securities,5302801915,0,100.0,0.0,31-Mar-2015
