CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00048,CHIYU BANKING CORPORATION LTD,4120000,-384000,0.05,-0.0,2010-11-12
C00041,OCBC WING HANG BANK LTD,9576000,400000,0.12,0.01,2010-11-12
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,25482000,3684000,0.32,0.05,2010-11-12
C00037,SHANGHAI COMMERCIAL BANK LTD,126596000,-200000,1.6,-0.0,2010-11-12
C00033,BANK OF CHINA (HONG KONG) LTD,120906000,106000,1.52,0.0,2010-11-12
C00028,NANYANG COMMERCIAL BANK LTD,25348000,-100000,0.32,-0.0,2010-11-12
C00019,THE HONGKONG AND SHANGHAI BANKING,308452000,16872000,3.89,0.21,2010-11-12
C00015,DBS BANK (HONG KONG) LTD,104540000,-420000,1.32,-0.01,2010-11-12
C00010,CITIBANK N.A.,18728738,-692000,0.24,-0.01,2010-11-12
C00003,THE BANK OF EAST ASIA LTD,3682000,-300000,0.05,-0.0,2010-11-12
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,16808000,-620000,0.21,-0.01,2010-11-12
B01901,CMB INTERNATIONAL SECURITIES LTD,1000000,1000000,0.01,0.01,2010-11-12
B01843,TD KING SECURITIES LTD,1034000,-230000,0.01,-0.0,2010-11-12
B01842,BOCOM INTERNATIONAL SECURITIES LTD,4044000,300000,0.05,0.0,2010-11-12
B01818,I-ACCESS INVESTORS LTD,226000,20000,0.0,0.0,2010-11-12
B01809,CHINA SYSTEM SECURITIES LTD,100000,-630000,0.0,-0.01,2010-11-12
B01789,HO FUNG SHARES INVESTMENT LTD,974943,-100000,0.01,-0.0,2010-11-12
B01778,UNITED WORLD ONLINE LTD,2254000,-4000,0.03,-0.0,2010-11-12
B01762,DBS VICKERS (HONG KONG) LTD,6616000,500000,0.08,0.01,2010-11-12
B01761,KO'S BROTHER SECURITIES CO LTD,3634000,-80000,0.05,-0.0,2010-11-12
B01745,EVERGREEN SECURITIES LTD,3450000,1000000,0.04,0.01,2010-11-12
B01727,ICBC (ASIA) SECURITIES LTD,6880000,-2260000,0.09,-0.03,2010-11-12
B01698,LUEN SING SECURITIES LTD,0,-100000,0.0,-0.0,2010-11-12
B01686,FIRST SHANGHAI SECURITIES LTD,21704000,100000,0.27,0.0,2010-11-12
B01676,TAI SHING STOCK INVESTMENT CO LTD,8690000,100000,0.11,0.0,2010-11-12
B01673,FULBRIGHT SECURITIES LTD,1654000,500000,0.02,0.01,2010-11-12
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,3216000,30000,0.04,0.0,2010-11-12
B01659,CHEER UNION SECURITIES LTD,0,-100000,0.0,-0.0,2010-11-12
B01646,TAI NING STOCK CO LTD,490000,-70000,0.01,-0.0,2010-11-12
B01632,WAI FAT SECURITIES LTD,650000,-100000,0.01,-0.0,2010-11-12
B01615,KAM FAI SECURITIES CO LTD,0,-100000,0.0,-0.0,2010-11-12
B01610,KGI ASIA LTD,5404000,154000,0.07,0.0,2010-11-12
B01599,POLARIS SECURITIES (HONG KONG) LTD,30000,-100000,0.0,-0.0,2010-11-12
B01590,INTERACTIVE BROKERS HONG KONG LTD,200000,-48000,0.0,-0.0,2010-11-12
B01585,SINO GRADE SECURITIES LTD,3844000,-50000,0.05,-0.0,2010-11-12
B01584,CHIEF SECURITIES LTD,7248000,-340000,0.09,-0.0,2010-11-12
B01570,GOLDENWAY SECURITIES CO LTD,760000,-700000,0.01,-0.01,2010-11-12
B01566,K.K.M. SECURITIES LTD,500000,300000,0.01,0.0,2010-11-12
B01563,HUARONG INTERNATIONAL SECURITIES LTD,3916000,-130000,0.05,-0.0,2010-11-12
B01546,WO FUNG SECURITIES CO LTD,5270000,260000,0.07,0.0,2010-11-12
B01514,KARL-THOMSON SECURITIES CO LTD,1676000,80000,0.02,0.0,2010-11-12
B01501,GOLDRIDE SECURITIES LTD,50000,-30000,0.0,-0.0,2010-11-12
B01492,KAM WAH SECURITIES LTD,420000,300000,0.01,0.0,2010-11-12
B01460,BERICH BROKERAGE LTD,37364000,200000,0.47,0.0,2010-11-12
B01455,NATIONAL RESOURCES SECURITIES LTD,262000,-300000,0.0,-0.0,2010-11-12
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,20000,-230000,0.0,-0.0,2010-11-12
B01438,KINGSTON SECURITIES LTD,872000,300000,0.01,0.0,2010-11-12
B01427,SINCERE SECURITIES LTD,1160000,-200000,0.01,-0.0,2010-11-12
B01416,VC BROKERAGE LTD,1156000,-1000000,0.01,-0.01,2010-11-12
