CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,13359934,-4000,0.25,-0.0,2014-10-10
C00036,CHINA CONSTRUCTION BANK (ASIA),27668670,-48000,0.52,-0.0,2014-10-10
C00019,THE HONGKONG AND SHANGHAI BANKING,213434786,388000,4.02,0.01,2014-10-10
B01882,PING AN OF CHINA SECURITIES (HONG KONG),61126917,9916000,1.15,0.19,2014-10-10
B01842,BOCOM INTERNATIONAL SECURITIES LTD,10512284,28000,0.2,0.0,2014-10-10
B01727,ICBC (ASIA) SECURITIES LTD,9910325,-12000,0.19,-0.0,2014-10-10
B01695,DAH SING SECURITIES LTD,4855600,-40000,0.09,-0.0,2014-10-10
B01686,FIRST SHANGHAI SECURITIES LTD,152155139,-400000,2.87,-0.01,2014-10-10
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2069600,-72000,0.04,-0.0,2014-10-10
B01623,TAI FUNG KUENTAI SECURITIES CO LTD,407600,-100000,0.01,-0.0,2014-10-10
B01491,CREDIT SUISSE SECURITIES (HONG KONG) LTD,216000,12000,0.0,0.0,2014-10-10
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,272000,224000,0.01,0.0,2014-10-10
B01416,VC BROKERAGE LTD,4684000,-36000,0.09,-0.0,2014-10-10
B01355,CHINA EVERBRIGHT SECURITIES (HK) LTD,2939884,16000,0.06,0.0,2014-10-10
B01345,PHILLIP SECURITIES (HONG KONG) LTD,1950472,100000,0.04,0.0,2014-10-10
B01252,CORPORATE BROKERS LTD,3649000,-200000,0.07,-0.0,2014-10-10
B01213,MALAHON SECURITIES LTD,112857,60000,0.0,0.0,2014-10-10
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,4236943,88000,0.08,0.0,2014-10-10
B01130,BOCI SECURITIES LTD,8772144,80000,0.17,0.0,2014-10-10
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,53731482,-20000,1.01,-0.0,2014-10-10
B01086,SUN HUNG KAI INVESTMENT SERVICES LTD,10633013,20000,0.2,0.0,2014-10-10
,Total changed named holdings,586698650,10000000,11.06,0.19,
,Unchanged named holdings,614010008,0,11.58,0.0,
,Total named holdings,1200708658,10000000,22.64,0.0,
,Unnamed Investor Participants,301255,0,0.01,0.0,
,Total securities in CCASS,1201009913,10000000,22.65,0.19,
,Securities not in CCASS,4101792002,-10000000,77.35,-0.19,
,Issued securities,5302801915,0,100.0,0.0,30-Sep-2014
