CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",272000,-112000,0.0,-0.0,2017-03-17
C00093,BNP PARIBAS SECURITIES SERVICES,48200,-12000,0.0,-0.0,2017-03-17
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,15303534,-160000,0.25,-0.0,2017-03-17
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,1373362,-100000,0.02,-0.0,2017-03-17
B01875,GUODU SECURITIES (HONG KONG) LTD,18111000,-100000,0.3,-0.0,2017-03-17
B01863,CAPITEC SECURITIES LTD,508000,-100000,0.01,-0.0,2017-03-17
B01825,GUOYUAN SECURITIES BROKERAGE (HONG KONG),180000,-500000,0.0,-0.01,2017-03-17
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,3334600,452000,0.06,0.01,2017-03-17
B01584,CHIEF SECURITIES LTD,857228,-24000,0.01,-0.0,2017-03-17
B01556,LUK FOOK SECURITIES (HK) LTD,2469927,-60000,0.04,-0.0,2017-03-17
B01523,EVER-LONG SECURITIES CO LTD,200000,-212000,0.0,-0.0,2017-03-17
B01497,SINOPAC SECURITIES (ASIA) LTD,372449643,2000000,6.19,0.03,2017-03-17
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,188000,44000,0.0,0.0,2017-03-17
B01416,VC BROKERAGE LTD,364000,80000,0.01,0.0,2017-03-17
B01323,DEUTSCHE SECURITIES ASIA LTD,108000,4000,0.0,0.0,2017-03-17
B01284,HANG SENG SECURITIES LTD,39123754,-1000000,0.65,-0.02,2017-03-17
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,1524000,-56000,0.03,-0.0,2017-03-17
B01224,MERRILL LYNCH FAR EAST LTD,158181,96000,0.0,0.0,2017-03-17
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,39423584,-200000,0.66,-0.0,2017-03-17
B01119,CELESTIAL SECURITIES LTD,659000,-40000,0.01,-0.0,2017-03-17
,Total changed named holdings,496656013,0,8.26,0.0,
,Unchanged named holdings,4429797870,0,73.65,0.0,
,Total named holdings,4926453883,0,81.91,0.0,
,Unnamed Investor Participants,756655,0,0.01,0.0,
,Total securities in CCASS,4927210538,0,81.92,0.0,
,Securities not in CCASS,1087424710,0,18.08,0.0,
,Issued securities,6014635248,0,100.0,0.0,28-Feb-2017
