CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00093,BNP PARIBAS SECURITIES SERVICES,56200,4000,0.0,0.0,2017-07-07
C00033,BANK OF CHINA (HONG KONG) LTD,94291587,196000,1.45,0.0,2017-07-07
C00019,THE HONGKONG AND SHANGHAI BANKING,270445717,-684000,4.15,-0.01,2017-07-07
C00010,CITIBANK N.A.,41295872,208000,0.63,0.0,2017-07-07
B01955,FUTU SECURITIES INTERNATIONAL,212000,36000,0.0,0.0,2017-07-07
B01768,WINTONE SECURITIES LTD,0,-4000,0.0,-0.0,2017-07-07
B01756,CHINA SKY SECURITIES LTD,100000,-60000,0.0,-0.0,2017-07-07
B01715,PRESIDENT SECURITIES (HONG KONG) LTD,80300000,80000,1.23,0.0,2017-07-07
B01714,HEAD & SHOULDERS SECURITIES LTD,160000,160000,0.0,0.0,2017-07-07
B01700,REALINK FINANCIAL TRADE LTD,121600,100000,0.0,0.0,2017-07-07
B01673,FULBRIGHT SECURITIES LTD,44711000,-128000,0.69,-0.0,2017-07-07
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2730600,-120000,0.04,-0.0,2017-07-07
B01607,RHB SECURITIES HONG KONG LTD,6000,-488000,0.0,-0.01,2017-07-07
B01556,LUK FOOK SECURITIES (HK) LTD,1609927,224000,0.02,0.0,2017-07-07
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,28000,28000,0.0,0.0,2017-07-07
B01323,DEUTSCHE SECURITIES ASIA LTD,80000,8000,0.0,0.0,2017-07-07
B01275,SANFULL SECURITIES LTD,1230571,200000,0.02,0.0,2017-07-07
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,64000,-12000,0.0,-0.0,2017-07-07
B01224,MERRILL LYNCH FAR EAST LTD,306181,300000,0.0,0.0,2017-07-07
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,35819384,-40000,0.55,-0.0,2017-07-07
B01119,CELESTIAL SECURITIES LTD,99000,-8000,0.0,-0.0,2017-07-07
,Total changed named holdings,573667639,0,8.8,0.0,
,Unchanged named holdings,5114121495,0,78.46,0.0,
,Total named holdings,5687789134,0,87.26,0.0,
,Unnamed Investor Participants,756655,0,0.01,0.0,
,Total securities in CCASS,5688545789,0,87.27,0.0,
,Securities not in CCASS,829793163,0,12.73,0.0,
,Issued securities,6518338952,0,100.0,0.0,30-Jun-2017
