CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00048,CHIYU BANKING CORPORATION LTD,11456000,-300000,0.14,-0.0,2010-07-29
C00037,SHANGHAI COMMERCIAL BANK LTD,16464000,-130000,0.21,-0.0,2010-07-29
C00033,BANK OF CHINA (HONG KONG) LTD,118164000,-1088000,1.49,-0.01,2010-07-29
C00019,THE HONGKONG AND SHANGHAI BANKING,146402000,1266000,1.85,0.02,2010-07-29
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,34790000,300000,0.44,0.0,2010-07-29
B01818,I-ACCESS INVESTORS LTD,1800000,100000,0.02,0.0,2010-07-29
B01727,ICBC (ASIA) SECURITIES LTD,8752000,-200000,0.11,-0.0,2010-07-29
B01673,FULBRIGHT SECURITIES LTD,1834000,200000,0.02,0.0,2010-07-29
B01646,TAI NING STOCK CO LTD,740000,150000,0.01,0.0,2010-07-29
B01607,RHB SECURITIES HONG KONG LTD,39642000,-50000,0.5,-0.0,2010-07-29
B01584,CHIEF SECURITIES LTD,6896000,-100000,0.09,-0.0,2010-07-29
B01514,KARL-THOMSON SECURITIES CO LTD,1146000,-50000,0.01,-0.0,2010-07-29
B01284,HANG SENG SECURITIES LTD,65336000,20000,0.82,0.0,2010-07-29
B01272,FB SECURITIES (HONG KONG) LTD,1924000,-100000,0.02,-0.0,2010-07-29
B01266,PREMIER Q SECURITIES LTD,48300000,60000,0.61,0.0,2010-07-29
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,6716000,300000,0.08,0.0,2010-07-29
B01264,KIM ENG SECURITIES (HONG KONG) LTD,6438000,-272000,0.08,-0.0,2010-07-29
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,15988000,1000000,0.2,0.01,2010-07-29
B01181,FOSUN HANI SECURITIES LTD,230000,200000,0.0,0.0,2010-07-29
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,10382000,-440000,0.13,-0.01,2010-07-29
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,710872163,-1000000,8.96,-0.01,2010-07-29
B01130,BOCI SECURITIES LTD,62088000,134000,0.78,0.0,2010-07-29
,Total changed named holdings,1316360163,0,16.6,0.0,
,Unchanged named holdings,808807478,0,10.2,0.0,
,Total named holdings,2125167641,0,26.8,0.0,
,Unnamed Investor Participants,10482000,0,0.13,0.0,
,Total securities in CCASS,2135649641,0,26.93,0.0,
,Securities not in CCASS,5794517043,0,73.07,0.0,
,Issued securities,7930166684,0,100.0,0.0,30-Jun-2010
