CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00036,CHINA CONSTRUCTION BANK (ASIA),19492670,-500000,0.34,-0.01,2016-12-09
C00033,BANK OF CHINA (HONG KONG) LTD,99979587,-108000,1.76,-0.0,2016-12-09
C00019,THE HONGKONG AND SHANGHAI BANKING,288294917,-170000,5.07,-0.0,2016-12-09
C00010,CITIBANK N.A.,42516977,-200000,0.75,-0.0,2016-12-09
B01979,FORMAX SECURITIES LTD,328000,-100000,0.01,-0.0,2016-12-09
B01918,REALORD ASIA PACIFIC SECURITIES LTD,648000,20000,0.01,0.0,2016-12-09
B01875,GUODU SECURITIES (HONG KONG) LTD,17923000,-120000,0.32,-0.0,2016-12-09
B01863,CAPITEC SECURITIES LTD,2228000,-1188000,0.04,-0.02,2016-12-09
B01818,I-ACCESS INVESTORS LTD,106000,-4000,0.0,-0.0,2016-12-09
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2998600,-34000,0.05,-0.0,2016-12-09
B01607,RHB SECURITIES HONG KONG LTD,394000,-32000,0.01,-0.0,2016-12-09
B01497,SINOPAC SECURITIES (ASIA) LTD,302207358,-8000,5.32,-0.0,2016-12-09
B01427,SINCERE SECURITIES LTD,4715000,972000,0.08,0.02,2016-12-09
B01423,PRUDENTIAL BROKERAGE LTD,5085167,-700000,0.09,-0.01,2016-12-09
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,144200,-180000,0.0,-0.0,2016-12-09
B01284,HANG SENG SECURITIES LTD,35705754,-500000,0.63,-0.01,2016-12-09
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,2637900,-40000,0.05,-0.0,2016-12-09
B01224,MERRILL LYNCH FAR EAST LTD,549100,32000,0.01,0.0,2016-12-09
B01212,HENYEP SECURITIES LTD,1860000,200000,0.03,0.0,2016-12-09
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,12441629,-300000,0.22,-0.01,2016-12-09
B01089,HSBC BROKING SECURITIES (HONG KONG) LTD,14984571,2960000,0.26,0.05,2016-12-09
,Total changed named holdings,855240430,0,15.05,0.0,
,Unchanged named holdings,4046213453,0,71.19,0.0,
,Total named holdings,4901453883,0,86.24,0.0,
,Unnamed Investor Participants,756655,0,0.01,0.0,
,Total securities in CCASS,4902210538,0,86.25,0.0,
,Securities not in CCASS,781424710,0,13.75,0.0,
,Issued securities,5683635248,0,100.0,0.0,30-Nov-2016
