CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00033,BANK OF CHINA (HONG KONG) LTD,77354566,58000,1.18,0.0,2019-02-28
C00019,THE HONGKONG AND SHANGHAI BANKING,312143399,-102000,4.77,-0.0,2019-02-28
B02102,ZINVEST GLOBAL LTD,28000,8000,0.0,0.0,2019-02-28
B01696,HANTEC SECURITIES CO LTD,121712000,24000,1.86,0.0,2019-02-28
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,183538,4000,0.0,0.0,2019-02-28
B01323,DEUTSCHE SECURITIES ASIA LTD,1014000,8000,0.02,0.0,2019-02-28
,Total changed named holdings,512435503,0,7.83,0.0,
,Unchanged named holdings,5612548313,0,85.75,0.0,
,Total named holdings,6124983816,0,93.57,0.0,
,Unnamed Investor Participants,541655,0,0.01,0.0,
,Total securities in CCASS,6125525471,0,93.58,0.0,
,Securities not in CCASS,420095660,0,6.42,0.0,
,Issued securities,6545621131,0,100.0,0.0,28-Feb-2019
