CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",6873634,32000,0.11,0.0,2018-11-26
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,14145073,-4000,0.22,-0.0,2018-11-26
C00033,BANK OF CHINA (HONG KONG) LTD,77114566,-244000,1.18,-0.0,2018-11-26
C00019,THE HONGKONG AND SHANGHAI BANKING,314624799,224000,4.81,0.0,2018-11-26
B01955,FUTU SECURITIES INTERNATIONAL,369000,8000,0.01,0.0,2018-11-26
B01715,PRESIDENT SECURITIES (HONG KONG) LTD,74036000,-16000,1.13,-0.0,2018-11-26
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,1483400,-20000,0.02,-0.0,2018-11-26
B01597,TIMES SECURITIES CO LTD,300000,80000,0.0,0.0,2018-11-26
B01497,SINOPAC SECURITIES (ASIA) LTD,915696080,400000,13.99,0.01,2018-11-26
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,901538,-4000,0.01,-0.0,2018-11-26
B01447,WONDERLAND INTERNATIONAL SECURITIES LTD,4816000,-544000,0.07,-0.01,2018-11-26
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,622857,20000,0.01,0.0,2018-11-26
B01224,MERRILL LYNCH FAR EAST LTD,115181,104000,0.0,0.0,2018-11-26
B01212,HENYEP SECURITIES LTD,1360000,-36000,0.02,-0.0,2018-11-26
,Total changed named holdings,1412458128,0,21.58,0.0,
,Unchanged named holdings,4623915739,0,70.64,0.0,
,Total named holdings,6036373867,0,92.22,0.0,
,Unnamed Investor Participants,541655,0,0.01,0.0,
,Total securities in CCASS,6036915522,0,92.23,0.0,
,Securities not in CCASS,508705609,0,7.77,0.0,
,Issued securities,6545621131,0,100.0,0.0,31-Oct-2018
