CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",1024000,4000,0.02,0.0,2021-06-25
C00033,BANK OF CHINA (HONG KONG) LTD,53835966,-20000,0.82,-0.0,2021-06-25
B01955,FUTU SECURITIES INTERNATIONAL,24696000,-4000,0.38,-0.0,2021-06-25
B01610,KGI ASIA LTD,2207126,20000,0.03,0.0,2021-06-25
,Total changed named holdings,81763092,0,1.25,0.0,
,Unchanged named holdings,6258780649,0,95.62,0.0,
,Total named holdings,6340543741,0,96.87,0.0,
,Unnamed Investor Participants,241198,0,0.0,0.0,
,Total securities in CCASS,6340784939,0,96.87,0.0,
,Securities not in CCASS,204836192,0,3.13,0.0,
,Issued securities,6545621131,0,100.0,0.0,31-May-2021
