CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",1776200,244000,0.03,0.0,2015-12-03
C00093,BNP PARIBAS SECURITIES SERVICES,4000,-1888000,0.0,-0.03,2015-12-03
C00088,CHINA MERCHANTS BANK CO LTD,8851743,80000,0.16,0.0,2015-12-03
C00074,DEUTSCHE BANK AG,816000,-72000,0.01,-0.0,2015-12-03
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,45228934,8448000,0.8,0.15,2015-12-03
C00019,THE HONGKONG AND SHANGHAI BANKING,332036093,4644000,5.84,0.08,2015-12-03
C00010,CITIBANK N.A.,50740386,-8896000,0.89,-0.16,2015-12-03
B01818,I-ACCESS INVESTORS LTD,1026000,44000,0.02,0.0,2015-12-03
B01727,ICBC (ASIA) SECURITIES LTD,13363325,148000,0.24,0.0,2015-12-03
B01715,PRESIDENT SECURITIES (HONG KONG) LTD,328000,100000,0.01,0.0,2015-12-03
B01710,SINO-RICH SECURITIES & FUTURES LTD,40000,-12000,0.0,-0.0,2015-12-03
B01686,FIRST SHANGHAI SECURITIES LTD,1723139,40000,0.03,0.0,2015-12-03
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,4048600,100000,0.07,0.0,2015-12-03
B01585,SINO GRADE SECURITIES LTD,118116,-280000,0.0,-0.0,2015-12-03
B01545,TUNG SHING SECURITIES (BROKERS) LTD,1460285,164000,0.03,0.0,2015-12-03
B01497,SINOPAC SECURITIES (ASIA) LTD,115227358,216000,2.03,0.0,2015-12-03
B01458,YICKO SECURITIES LTD,608000,-60000,0.01,-0.0,2015-12-03
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,0,-160000,0.0,-0.0,2015-12-03
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,274000,-60000,0.0,-0.0,2015-12-03
B01224,MERRILL LYNCH FAR EAST LTD,24000,-96000,0.0,-0.0,2015-12-03
B01212,HENYEP SECURITIES LTD,3360000,120000,0.06,0.0,2015-12-03
B01161,UBS SECURITIES HONG KONG LTD,1099714,-4000,0.02,-0.0,2015-12-03
B01110,J.P. MORGAN BROKING (HONG KONG) LTD,0,-2820000,0.0,-0.05,2015-12-03
,Total changed named holdings,582153893,0,10.24,0.0,
,Unchanged named holdings,1346019954,0,23.68,0.0,
,Total named holdings,1928173847,0,33.93,0.0,
,Unnamed Investor Participants,256655,0,0.0,0.0,
,Total securities in CCASS,1928430502,0,33.93,0.0,
,Securities not in CCASS,3755204746,0,66.07,0.0,
,Issued securities,5683635248,0,100.0,0.0,30-Nov-2015
