CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00088,CHINA MERCHANTS BANK CO LTD,9435743,-140000,0.18,-0.0,2015-07-17
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,30340934,-172000,0.57,-0.0,2015-07-17
C00033,BANK OF CHINA (HONG KONG) LTD,111645095,-416000,2.11,-0.01,2015-07-17
C00028,NANYANG COMMERCIAL BANK LTD,27611062,-32000,0.52,-0.0,2015-07-17
C00019,THE HONGKONG AND SHANGHAI BANKING,367496160,1212000,6.93,0.02,2015-07-17
C00010,CITIBANK N.A.,55679386,128000,1.05,0.0,2015-07-17
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,1662162,-60000,0.03,-0.0,2015-07-17
B01955,FUTU SECURITIES INTERNATIONAL,2064000,-56000,0.04,-0.0,2015-07-17
B01930,PRIME COURAGE SECURITIES CO LTD,149668796,-200000,2.82,-0.0,2015-07-17
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,3775508,-36000,0.07,-0.0,2015-07-17
B01882,PING AN OF CHINA SECURITIES (HONG KONG),45650917,-1024000,0.86,-0.02,2015-07-17
B01843,TD KING SECURITIES LTD,155000,-200000,0.0,-0.0,2015-07-17
B01842,BOCOM INTERNATIONAL SECURITIES LTD,5692284,60000,0.11,0.0,2015-07-17
B01829,HUATAI FINANCIAL HOLDINGS (HONG KONG),2064000,160000,0.04,0.0,2015-07-17
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,41472851,-200000,0.78,-0.0,2015-07-17
B01825,GUOYUAN SECURITIES BROKERAGE (HONG KONG),860000,-424000,0.02,-0.01,2015-07-17
B01818,I-ACCESS INVESTORS LTD,362000,56000,0.01,0.0,2015-07-17
B01789,HO FUNG SHARES INVESTMENT LTD,52104,-20000,0.0,-0.0,2015-07-17
B01741,SINOMAX SECURITIES LTD,580000,580000,0.01,0.01,2015-07-17
B01700,REALINK FINANCIAL TRADE LTD,901600,200000,0.02,0.0,2015-07-17
B01695,DAH SING SECURITIES LTD,5923600,84000,0.11,0.0,2015-07-17
B01673,FULBRIGHT SECURITIES LTD,605600,-80000,0.01,-0.0,2015-07-17
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,4257600,-68000,0.08,-0.0,2015-07-17
B01585,SINO GRADE SECURITIES LTD,398116,-40000,0.01,-0.0,2015-07-17
B01584,CHIEF SECURITIES LTD,1574228,452000,0.03,0.01,2015-07-17
B01565,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,24798314,76000,0.47,0.0,2015-07-17
B01545,TUNG SHING SECURITIES (BROKERS) LTD,1432285,100000,0.03,0.0,2015-07-17
B01527,NITTAN SECURITIES ASIA LTD,0,-80000,0.0,-0.0,2015-07-17
B01508,SOUTHWEST SECURITIES (HK) BROKERAGE LTD,35379524,36000,0.67,0.0,2015-07-17
B01469,KAISER SECURITIES LTD,1000000,260000,0.02,0.0,2015-07-17
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,0,-140000,0.0,-0.0,2015-07-17
B01416,VC BROKERAGE LTD,4692000,40000,0.09,0.0,2015-07-17
B01353,UOB KAY HIAN (HONG KONG) LTD,5510172,-20000,0.1,-0.0,2015-07-17
B01351,WING FUNG SECURITIES LTD,208000,92000,0.0,0.0,2015-07-17
B01341,TUNG TAI SECURITIES CO LTD,40000,40000,0.0,0.0,2015-07-17
B01322,INFAST BROKERAGE LTD,1132000,100000,0.02,0.0,2015-07-17
B01284,HANG SENG SECURITIES LTD,40578267,52000,0.77,0.0,2015-07-17
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,50000,-4000,0.0,-0.0,2015-07-17
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,4480000,-120000,0.08,-0.0,2015-07-17
B01224,MERRILL LYNCH FAR EAST LTD,0,-8000,0.0,-0.0,2015-07-17
B01183,CHONG HING SECURITIES LTD,1398142,-52000,0.03,-0.0,2015-07-17
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,3784884,20000,0.07,0.0,2015-07-17
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,8083172,-300000,0.15,-0.01,2015-07-17
B01130,BOCI SECURITIES LTD,19306744,32000,0.36,0.0,2015-07-17
B01119,CELESTIAL SECURITIES LTD,1313000,148000,0.02,0.0,2015-07-17
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,55095482,4000,1.04,0.0,2015-07-17
B01086,SUN HUNG KAI INVESTMENT SERVICES LTD,21447899,-40000,0.4,-0.0,2015-07-17
,Total changed named holdings,1099658631,0,20.74,0.0,
,Unchanged named holdings,480187883,0,9.06,0.0,
,Total named holdings,1579846514,0,29.79,0.0,
,Unnamed Investor Participants,316655,0,0.01,0.0,
,Total securities in CCASS,1580163169,0,29.8,0.0,
,Securities not in CCASS,3722638746,0,70.2,0.0,
,Issued securities,5302801915,0,100.0,0.0,30-Jun-2015
