CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00042,CMB WING LUNG BANK LTD,714884,-40000,0.01,-0.0,2018-03-02
B01769,ONE CHINA SECURITIES LTD,132871,-1000,0.0,-0.0,2018-03-02
B01725,GT CAPITAL LTD,2547200,-656000,0.04,-0.01,2018-03-02
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,3390400,-60000,0.05,-0.0,2018-03-02
B01497,SINOPAC SECURITIES (ASIA) LTD,940390643,300000,14.43,0.0,2018-03-02
B01491,CREDIT SUISSE SECURITIES (HONG KONG) LTD,120000,-4000,0.0,-0.0,2018-03-02
B01416,VC BROKERAGE LTD,86000,-68000,0.0,-0.0,2018-03-02
B01275,SANFULL SECURITIES LTD,2594571,600000,0.04,0.01,2018-03-02
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,180000,-8000,0.0,-0.0,2018-03-02
B01224,MERRILL LYNCH FAR EAST LTD,975181,48000,0.01,0.0,2018-03-02
B01130,BOCI SECURITIES LTD,14663944,-111000,0.22,-0.0,2018-03-02
,Total changed named holdings,965795694,0,14.82,0.0,
,Unchanged named holdings,4738538116,0,72.7,0.0,
,Total named holdings,5704333810,0,87.51,0.0,
,Unnamed Investor Participants,428655,0,0.01,0.0,
,Total securities in CCASS,5704762465,0,87.52,0.0,
,Securities not in CCASS,813576487,0,12.48,0.0,
,Issued securities,6518338952,0,100.0,0.0,28-Feb-2018
