CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00093,BNP PARIBAS SECURITIES SERVICES,200,-8000,0.0,-0.0,2017-09-04
C00041,OCBC WING HANG BANK LTD,389086,-12000,0.01,-0.0,2017-09-04
C00033,BANK OF CHINA (HONG KONG) LTD,94519987,-222000,1.45,-0.0,2017-09-04
C00019,THE HONGKONG AND SHANGHAI BANKING,262469717,-280000,4.03,-0.0,2017-09-04
B02056,RUIBANG SECURITIES LTD,536000,124000,0.01,0.0,2017-09-04
B02034,CHUENMAN SECURITIES LTD,400000,400000,0.01,0.01,2017-09-04
B01945,INTEGRITY SECURITIES LTD,41614000,-200000,0.64,-0.0,2017-09-04
B01938,CHINA INDUSTRIAL SECURITIES,603738235,108000,9.26,0.0,2017-09-04
B01769,ONE CHINA SECURITIES LTD,135508,2000,0.0,0.0,2017-09-04
B01716,ORIENT SECURITIES LTD,0,-460000,0.0,-0.01,2017-09-04
B01715,PRESIDENT SECURITIES (HONG KONG) LTD,81324000,-200000,1.25,-0.0,2017-09-04
B01714,HEAD & SHOULDERS SECURITIES LTD,0,-304000,0.0,-0.0,2017-09-04
B01680,SUCCESS SECURITIES LTD,188000,188000,0.0,0.0,2017-09-04
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2710600,-56000,0.04,-0.0,2017-09-04
B01610,KGI ASIA LTD,1568726,-516000,0.02,-0.01,2017-09-04
B01556,LUK FOOK SECURITIES (HK) LTD,1281927,400000,0.02,0.01,2017-09-04
B01497,SINOPAC SECURITIES (ASIA) LTD,437617643,900000,6.71,0.01,2017-09-04
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,40000,-8000,0.0,-0.0,2017-09-04
B01423,PRUDENTIAL BROKERAGE LTD,4194167,-420000,0.06,-0.01,2017-09-04
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,544200,500000,0.01,0.01,2017-09-04
B01345,PHILLIP SECURITIES (HONG KONG) LTD,574514,-52000,0.01,-0.0,2017-09-04
B01323,DEUTSCHE SECURITIES ASIA LTD,312000,8000,0.0,0.0,2017-09-04
B01284,HANG SENG SECURITIES LTD,21677469,-28000,0.33,-0.0,2017-09-04
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,10791197,136000,0.17,0.0,2017-09-04
,Total changed named holdings,1566627176,0,24.03,0.0,
,Unchanged named holdings,4118309958,0,63.18,0.0,
,Total named holdings,5684937134,0,87.21,0.0,
,Unnamed Investor Participants,1156655,0,0.02,0.0,
,Total securities in CCASS,5686093789,0,87.23,0.0,
,Securities not in CCASS,832245163,0,12.77,0.0,
,Issued securities,6518338952,0,100.0,0.0,31-Aug-2017
