CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00088,CHINA MERCHANTS BANK CO LTD,3026000,100000,0.04,0.0,2011-06-28
C00033,BANK OF CHINA (HONG KONG) LTD,163582000,-396000,2.06,-0.0,2011-06-28
C00028,NANYANG COMMERCIAL BANK LTD,58278000,120000,0.73,0.0,2011-06-28
C00019,THE HONGKONG AND SHANGHAI BANKING,433304500,1824000,5.46,0.02,2011-06-28
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,15170000,-400000,0.19,-0.01,2011-06-28
B01818,I-ACCESS INVESTORS LTD,422000,-10000,0.01,-0.0,2011-06-28
B01725,GT CAPITAL LTD,19872000,1000000,0.25,0.01,2011-06-28
B01607,RHB SECURITIES HONG KONG LTD,11114000,-124000,0.14,-0.0,2011-06-28
B01584,CHIEF SECURITIES LTD,8330000,-400000,0.11,-0.01,2011-06-28
B01423,PRUDENTIAL BROKERAGE LTD,5132000,-400000,0.06,-0.01,2011-06-28
B01345,PHILLIP SECURITIES (HONG KONG) LTD,13598000,500000,0.17,0.01,2011-06-28
B01284,HANG SENG SECURITIES LTD,68674000,2220000,0.87,0.03,2011-06-28
B01266,PREMIER Q SECURITIES LTD,41696000,-100000,0.53,-0.0,2011-06-28
B01230,PACIFIC FOUNDATION SECURITIES LTD,2200000,-500000,0.03,-0.01,2011-06-28
B01183,CHONG HING SECURITIES LTD,11118000,100000,0.14,0.0,2011-06-28
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,135036000,1490000,1.7,0.02,2011-06-28
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,1183941163,-7884000,14.93,-0.1,2011-06-28
B01130,BOCI SECURITIES LTD,82740000,2860000,1.04,0.04,2011-06-28
,Total changed named holdings,2257233663,0,28.46,0.0,
,Unchanged named holdings,1062939017,0,13.4,0.0,
,Total named holdings,3320172680,0,41.87,0.0,
,Unnamed Investor Participants,3768000,0,0.05,0.0,
,Total securities in CCASS,3323940680,0,41.92,0.0,
,Securities not in CCASS,4606226004,0,58.08,0.0,
,Issued securities,7930166684,0,100.0,0.0,31-May-2011
