CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,80708000,60000,1.02,0.0,2011-03-17
C00037,SHANGHAI COMMERCIAL BANK LTD,130068000,-500000,1.64,-0.01,2011-03-17
C00033,BANK OF CHINA (HONG KONG) LTD,138912000,-108000,1.75,-0.0,2011-03-17
C00019,THE HONGKONG AND SHANGHAI BANKING,347314500,1072500,4.38,0.01,2011-03-17
B01842,BOCOM INTERNATIONAL SECURITIES LTD,28488000,150000,0.36,0.0,2011-03-17
B01818,I-ACCESS INVESTORS LTD,312000,-8000,0.0,-0.0,2011-03-17
B01769,ONE CHINA SECURITIES LTD,58,-500,0.0,-0.0,2011-03-17
B01727,ICBC (ASIA) SECURITIES LTD,31508000,840000,0.4,0.01,2011-03-17
B01676,TAI SHING STOCK INVESTMENT CO LTD,7560000,-100000,0.1,-0.0,2011-03-17
B01610,KGI ASIA LTD,4532000,-40000,0.06,-0.0,2011-03-17
B01607,RHB SECURITIES HONG KONG LTD,7102000,1782000,0.09,0.02,2011-03-17
B01565,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,6846000,86000,0.09,0.0,2011-03-17
B01514,KARL-THOMSON SECURITIES CO LTD,3510000,-100000,0.04,-0.0,2011-03-17
B01355,CHINA EVERBRIGHT SECURITIES (HK) LTD,1036000,-300000,0.01,-0.0,2011-03-17
B01300,OCBC SECURITIES (HONG KONG) LTD,150000,150000,0.0,0.0,2011-03-17
B01284,HANG SENG SECURITIES LTD,53960000,-300000,0.68,-0.0,2011-03-17
B01266,PREMIER Q SECURITIES LTD,54404000,158000,0.69,0.0,2011-03-17
B01264,KIM ENG SECURITIES (HONG KONG) LTD,8190000,600000,0.1,0.01,2011-03-17
B01183,CHONG HING SECURITIES LTD,9178000,-60000,0.12,-0.0,2011-03-17
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,169868000,-800000,2.14,-0.01,2011-03-17
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,219089163,-2732000,2.76,-0.03,2011-03-17
B01130,BOCI SECURITIES LTD,73804000,40000,0.93,0.0,2011-03-17
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,5446000,110000,0.07,0.0,2011-03-17
,Total changed named holdings,1381985721,0,17.43,0.0,
,Unchanged named holdings,749554959,0,9.45,0.0,
,Total named holdings,2131540680,0,26.88,0.0,
,Unnamed Investor Participants,3020000,0,0.04,0.0,
,Total securities in CCASS,2134560680,0,26.92,0.0,
,Securities not in CCASS,5795606004,0,73.08,0.0,
,Issued securities,7930166684,0,100.0,0.0,28-Feb-2011
