CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00037,SHANGHAI COMMERCIAL BANK LTD,12289855,-160000,1.21,-0.02,2012-07-19
C00033,BANK OF CHINA (HONG KONG) LTD,48871568,521200,4.79,0.05,2012-07-19
B01912,THE CORE SECURITIES COMPANY LTD,24000,20000,0.0,0.0,2012-07-19
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,1506108,208000,0.15,0.02,2012-07-19
B01866,ICBC INTERNATIONAL SECURITIES LTD,1172000,-220000,0.11,-0.02,2012-07-19
B01818,I-ACCESS INVESTORS LTD,18800,-4000,0.0,-0.0,2012-07-19
B01769,ONE CHINA SECURITIES LTD,10513,1600,0.0,0.0,2012-07-19
B01666,GLORY SUN SECURITIES LTD,52950,-22800,0.01,-0.0,2012-07-19
B01497,SINOPAC SECURITIES (ASIA) LTD,3935200,-36000,0.39,-0.0,2012-07-19
B01264,KIM ENG SECURITIES (HONG KONG) LTD,1080000,-60000,0.11,-0.01,2012-07-19
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,62216433,-248000,6.1,-0.02,2012-07-19
,Total changed named holdings,131177427,0,12.87,0.0,
,Unchanged named holdings,248757891,0,24.4,0.0,
,Total named holdings,379935318,0,37.26,0.0,
,Unnamed Investor Participants,391231,0,0.04,0.0,
,Total securities in CCASS,380326549,0,37.3,0.0,
,Securities not in CCASS,639266309,0,62.7,0.0,
,Issued securities,1019592858,0,100.0,0.0,30-Jun-2012
