CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",6969634,4000,0.11,0.0,2018-12-05
C00019,THE HONGKONG AND SHANGHAI BANKING,315256799,224000,4.82,0.0,2018-12-05
B01955,FUTU SECURITIES INTERNATIONAL,357000,-16000,0.01,-0.0,2018-12-05
B01551,YUE XIU SECURITIES CO LTD,133200,-40000,0.0,-0.0,2018-12-05
B01323,DEUTSCHE SECURITIES ASIA LTD,495000,4000,0.01,0.0,2018-12-05
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,8000,-12000,0.0,-0.0,2018-12-05
B01224,MERRILL LYNCH FAR EAST LTD,3181,-100000,0.0,-0.0,2018-12-05
B01086,SUN HUNG KAI INVESTMENT SERVICES LTD,9556899,-64000,0.15,-0.0,2018-12-05
,Total changed named holdings,332779713,0,5.08,0.0,
,Unchanged named holdings,5703594154,0,87.14,0.0,
,Total named holdings,6036373867,0,92.22,0.0,
,Unnamed Investor Participants,541655,0,0.01,0.0,
,Total securities in CCASS,6036915522,0,92.23,0.0,
,Securities not in CCASS,508705609,0,7.77,0.0,
,Issued securities,6545621131,0,100.0,0.0,30-Nov-2018
