CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",7493634,-128000,0.11,-0.0,2019-01-14
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,13577073,152000,0.21,0.0,2019-01-14
C00019,THE HONGKONG AND SHANGHAI BANKING,315721399,-48000,4.82,-0.0,2019-01-14
B01818,I-ACCESS INVESTORS LTD,82000,-8000,0.0,-0.0,2019-01-14
B01497,SINOPAC SECURITIES (ASIA) LTD,783174029,2400000,11.96,0.04,2019-01-14
B01323,DEUTSCHE SECURITIES ASIA LTD,563000,12000,0.01,0.0,2019-01-14
B01284,HANG SENG SECURITIES LTD,8243869,-2400000,0.13,-0.04,2019-01-14
B01224,MERRILL LYNCH FAR EAST LTD,126581,20000,0.0,0.0,2019-01-14
,Total changed named holdings,1128981585,0,17.25,0.0,
,Unchanged named holdings,5004186231,0,76.45,0.0,
,Total named holdings,6133167816,0,93.7,0.0,
,Unnamed Investor Participants,541655,0,0.01,0.0,
,Total securities in CCASS,6133709471,0,93.71,0.0,
,Securities not in CCASS,411911660,0,6.29,0.0,
,Issued securities,6545621131,0,100.0,0.0,31-Dec-2018
