CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,12286000,-10000,0.15,-0.0,2010-03-18
C00037,SHANGHAI COMMERCIAL BANK LTD,8534000,300000,0.11,0.0,2010-03-18
C00033,BANK OF CHINA (HONG KONG) LTD,78850000,718000,0.99,0.01,2010-03-18
C00028,NANYANG COMMERCIAL BANK LTD,3368000,-140000,0.04,-0.0,2010-03-18
C00019,THE HONGKONG AND SHANGHAI BANKING,82860000,-96000,1.04,-0.0,2010-03-18
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,12568000,244000,0.16,0.0,2010-03-18
B01868,JIMEI SECURITIES LTD,800000,-850000,0.01,-0.01,2010-03-18
B01850,HAI TONG SECURITIES (HK) BROKERAGE LTD,806268000,-784000,10.17,-0.01,2010-03-18
B01842,BOCOM INTERNATIONAL SECURITIES LTD,1820000,100000,0.02,0.0,2010-03-18
B01820,CMB INTERNATIONAL CAPITAL CORPORATION,60000,30000,0.0,0.0,2010-03-18
B01818,I-ACCESS INVESTORS LTD,444000,-12000,0.01,-0.0,2010-03-18
B01802,REDFORD SECURITIES LTD,0,-70000,0.0,-0.0,2010-03-18
B01789,HO FUNG SHARES INVESTMENT LTD,1754943,300000,0.02,0.0,2010-03-18
B01745,EVERGREEN SECURITIES LTD,3700000,200000,0.05,0.0,2010-03-18
B01731,SHUN HENG SECURITIES LTD,930000,50000,0.01,0.0,2010-03-18
B01722,CTW SECURITIES LTD,150000,100000,0.0,0.0,2010-03-18
B01715,PRESIDENT SECURITIES (HONG KONG) LTD,0,-200000,0.0,-0.0,2010-03-18
B01710,SINO-RICH SECURITIES & FUTURES LTD,62000,62000,0.0,0.0,2010-03-18
B01695,DAH SING SECURITIES LTD,2146000,40000,0.03,0.0,2010-03-18
B01673,FULBRIGHT SECURITIES LTD,18250000,-300000,0.23,-0.0,2010-03-18
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,1326000,500000,0.02,0.01,2010-03-18
B01649,CINDA INTERNATIONAL SECURITIES LTD,1288000,-100000,0.02,-0.0,2010-03-18
B01646,TAI NING STOCK CO LTD,310000,200000,0.0,0.0,2010-03-18
B01610,KGI ASIA LTD,6650000,376000,0.08,0.0,2010-03-18
B01607,RHB SECURITIES HONG KONG LTD,2062000,400000,0.03,0.01,2010-03-18
B01588,LEI SHING HONG SECURITIES LTD,220000,-100000,0.0,-0.0,2010-03-18
B01584,CHIEF SECURITIES LTD,3558000,-422000,0.04,-0.01,2010-03-18
B01563,HUARONG INTERNATIONAL SECURITIES LTD,1906000,-140000,0.02,-0.0,2010-03-18
B01546,WO FUNG SECURITIES CO LTD,3130000,-160000,0.04,-0.0,2010-03-18
B01545,TUNG SHING SECURITIES (BROKERS) LTD,10386000,-60000,0.13,-0.0,2010-03-18
B01519,GOOD HARVEST SECURITIES CO LTD,1650000,-200000,0.02,-0.0,2010-03-18
B01514,KARL-THOMSON SECURITIES CO LTD,1044000,50000,0.01,0.0,2010-03-18
B01491,CREDIT SUISSE SECURITIES (HONG KONG) LTD,0,-488000,0.0,-0.01,2010-03-18
B01469,KAISER SECURITIES LTD,6700000,100000,0.08,0.0,2010-03-18
B01423,PRUDENTIAL BROKERAGE LTD,1194000,-130000,0.02,-0.0,2010-03-18
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,4144000,-100000,0.05,-0.0,2010-03-18
B01407,WIN WONG SECURITIES LTD,1070000,200000,0.01,0.0,2010-03-18
B01345,PHILLIP SECURITIES (HONG KONG) LTD,6782000,-300000,0.09,-0.0,2010-03-18
B01338,EMPEROR SECURITIES LTD,3522000,150000,0.04,0.0,2010-03-18
B01324,FUNDERSTONE SECURITIES LTD,2440000,-60000,0.03,-0.0,2010-03-18
B01320,LUEN FAT SECURITIES CO LTD,2154000,-700000,0.03,-0.01,2010-03-18
B01284,HANG SENG SECURITIES LTD,34412000,1050000,0.43,0.01,2010-03-18
B01266,PREMIER Q SECURITIES LTD,153050000,-700000,1.93,-0.01,2010-03-18
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,2408000,-100000,0.03,-0.0,2010-03-18
B01231,HONG KONG INTERNATIONAL SECURITIES LTD,474000,30000,0.01,0.0,2010-03-18
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,7664000,-400000,0.1,-0.01,2010-03-18
B01217,TAIPING SECURITIES (HK) CO LTD,886000,150000,0.01,0.0,2010-03-18
B01212,HENYEP SECURITIES LTD,3556000,1164000,0.04,0.01,2010-03-18
B01183,CHONG HING SECURITIES LTD,6246000,320000,0.08,0.0,2010-03-18
B01158,SOLID KING SECURITIES LTD,350000,100000,0.0,0.0,2010-03-18
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,11888000,60000,0.15,0.0,2010-03-18
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,3580000,200000,0.05,0.0,2010-03-18
B01119,CELESTIAL SECURITIES LTD,7986000,-52000,0.1,-0.0,2010-03-18
B01118,EAST ASIA SECURITIES CO LTD,14832000,300000,0.19,0.0,2010-03-18
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,4048000,-520000,0.05,-0.01,2010-03-18
B01086,SUN HUNG KAI INVESTMENT SERVICES LTD,2784000,-300000,0.04,-0.0,2010-03-18
,Total changed named holdings,1350550943,0,17.03,0.0,
,Unchanged named holdings,598999522,0,7.55,0.0,
,Total named holdings,1949550465,0,24.58,0.0,
,Unnamed Investor Participants,9396000,0,0.12,0.0,
,Total securities in CCASS,1958946465,0,24.7,0.0,
,Securities not in CCASS,5971220219,0,75.3,0.0,
,Issued securities,7930166684,0,100.0,0.0,28-Feb-2010
