CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",1656200,-4000,0.03,-0.0,2016-03-23
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,46096134,4000,0.81,0.0,2016-03-23
C00036,CHINA CONSTRUCTION BANK (ASIA),27572670,-24000,0.49,-0.0,2016-03-23
C00033,BANK OF CHINA (HONG KONG) LTD,103682350,500000,1.82,0.01,2016-03-23
C00019,THE HONGKONG AND SHANGHAI BANKING,330812093,620000,5.82,0.01,2016-03-23
C00010,CITIBANK N.A.,48276386,20000,0.85,0.0,2016-03-23
B01818,I-ACCESS INVESTORS LTD,1002000,52000,0.02,0.0,2016-03-23
B01741,SINOMAX SECURITIES LTD,0,-732000,0.0,-0.01,2016-03-23
B01715,PRESIDENT SECURITIES (HONG KONG) LTD,256000,160000,0.0,0.0,2016-03-23
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,4164600,-272000,0.07,-0.0,2016-03-23
B01224,MERRILL LYNCH FAR EAST LTD,156000,20000,0.0,0.0,2016-03-23
B01212,HENYEP SECURITIES LTD,3832000,-500000,0.07,-0.01,2016-03-23
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,11560972,156000,0.2,0.0,2016-03-23
,Total changed named holdings,579067405,0,10.19,0.0,
,Unchanged named holdings,1348201442,0,23.72,0.0,
,Total named holdings,1927268847,0,33.91,0.0,
,Unnamed Investor Participants,1156655,0,0.02,0.0,
,Total securities in CCASS,1928425502,0,33.93,0.0,
,Securities not in CCASS,3755209746,0,66.07,0.0,
,Issued securities,5683635248,0,100.0,0.0,29-Feb-2016
