CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",176000,-12000,0.0,-0.0,2017-10-31
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,15964534,-20000,0.24,-0.0,2017-10-31
C00033,BANK OF CHINA (HONG KONG) LTD,92667187,-256000,1.42,-0.0,2017-10-31
C00019,THE HONGKONG AND SHANGHAI BANKING,289061717,-18000,4.43,-0.0,2017-10-31
C00010,CITIBANK N.A.,38861872,-200000,0.6,-0.0,2017-10-31
B01955,FUTU SECURITIES INTERNATIONAL,184000,-292000,0.0,-0.0,2017-10-31
B01948,CAITONG INTERNATIONAL SECURITIES CO LTD,0,-300000,0.0,-0.0,2017-10-31
B01769,ONE CHINA SECURITIES LTD,133802,-1000,0.0,-0.0,2017-10-31
B01727,ICBC (ASIA) SECURITIES LTD,4926325,-40000,0.08,-0.0,2017-10-31
B01716,ORIENT SECURITIES LTD,600000,248000,0.01,0.0,2017-10-31
B01715,PRESIDENT SECURITIES (HONG KONG) LTD,65176000,200000,1.0,0.0,2017-10-31
B01610,KGI ASIA LTD,2136726,44000,0.03,0.0,2017-10-31
B01556,LUK FOOK SECURITIES (HK) LTD,657927,4000,0.01,0.0,2017-10-31
B01551,YUE XIU SECURITIES CO LTD,133200,-4000,0.0,-0.0,2017-10-31
B01497,SINOPAC SECURITIES (ASIA) LTD,671297643,8000,10.3,0.0,2017-10-31
B01289,SOUTH CHINA SECURITIES LTD,905600,852000,0.01,0.01,2017-10-31
B01275,SANFULL SECURITIES LTD,1686571,-300000,0.03,-0.0,2017-10-31
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,388000,356000,0.01,0.01,2017-10-31
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,33791184,-8000,0.52,-0.0,2017-10-31
B01130,BOCI SECURITIES LTD,14298944,-1000,0.22,-0.0,2017-10-31
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,10305197,-260000,0.16,-0.0,2017-10-31
,Total changed named holdings,1243352429,0,19.07,0.0,
,Unchanged named holdings,4341684705,0,66.61,0.0,
,Total named holdings,5585037134,0,85.68,0.0,
,Unnamed Investor Participants,1056655,0,0.02,0.0,
,Total securities in CCASS,5586093789,0,85.7,0.0,
,Securities not in CCASS,932245163,0,14.3,0.0,
,Issued securities,6518338952,0,100.0,0.0,31-Oct-2017
