CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",428200,16000,0.01,0.0,2015-09-22
C00088,CHINA MERCHANTS BANK CO LTD,8771743,544000,0.17,0.01,2015-09-22
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,30600934,932000,0.58,0.02,2015-09-22
C00033,BANK OF CHINA (HONG KONG) LTD,107997295,-156000,2.04,-0.0,2015-09-22
C00019,THE HONGKONG AND SHANGHAI BANKING,355192160,-56000,6.7,-0.0,2015-09-22
C00010,CITIBANK N.A.,53364386,-615000,1.01,-0.01,2015-09-22
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,1762162,-40000,0.03,-0.0,2015-09-22
B01959,ZHONGTAI INTERNATIONAL SECURITIES LTD,4000,-144000,0.0,-0.0,2015-09-22
B01955,FUTU SECURITIES INTERNATIONAL,2068000,632000,0.04,0.01,2015-09-22
B01945,INTEGRITY SECURITIES LTD,43382000,-32000,0.82,-0.0,2015-09-22
B01939,SOOCHOW SECURITIES INTERNATIONAL,170000,72000,0.0,0.0,2015-09-22
B01938,CHINA INDUSTRIAL SECURITIES,111966531,-24000,2.11,-0.0,2015-09-22
B01843,TD KING SECURITIES LTD,183000,48000,0.0,0.0,2015-09-22
B01829,HUATAI FINANCIAL HOLDINGS (HONG KONG),232000,-500000,0.0,-0.01,2015-09-22
B01769,ONE CHINA SECURITIES LTD,134170,1000,0.0,0.0,2015-09-22
B01727,ICBC (ASIA) SECURITIES LTD,12959325,-30000,0.24,-0.0,2015-09-22
B01706,MAN HON YEUNG SECURITIES LTD,1000,-100000,0.0,-0.0,2015-09-22
B01686,FIRST SHANGHAI SECURITIES LTD,6163139,324000,0.12,0.01,2015-09-22
B01584,CHIEF SECURITIES LTD,6154228,100000,0.12,0.0,2015-09-22
B01545,TUNG SHING SECURITIES (BROKERS) LTD,1712285,-100000,0.03,-0.0,2015-09-22
B01508,SOUTHWEST SECURITIES (HK) BROKERAGE LTD,34803524,-28000,0.66,-0.0,2015-09-22
B01462,PING AN SECURITIES LTD,289000,288000,0.01,0.01,2015-09-22
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,0,-80000,0.0,-0.0,2015-09-22
B01443,YING WAH SECURITIES CO LTD,695714,-96000,0.01,-0.0,2015-09-22
B01345,PHILLIP SECURITIES (HONG KONG) LTD,3225072,-248000,0.06,-0.0,2015-09-22
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,438000,40000,0.01,0.0,2015-09-22
B01173,RIFA SECURITIES LTD,289000,-52000,0.01,-0.0,2015-09-22
B01161,UBS SECURITIES HONG KONG LTD,1583714,184000,0.03,0.0,2015-09-22
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,48415141,-640000,0.91,-0.01,2015-09-22
B01130,BOCI SECURITIES LTD,18578744,160000,0.35,0.0,2015-09-22
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,54975482,-400000,1.04,-0.01,2015-09-22
,Total changed named holdings,906539949,0,17.1,0.0,
,Unchanged named holdings,688344565,0,12.98,0.0,
,Total named holdings,1594884514,0,30.08,0.0,
,Unnamed Investor Participants,276655,0,0.01,0.0,
,Total securities in CCASS,1595161169,0,30.08,0.0,
,Securities not in CCASS,3707640746,0,69.92,0.0,
,Issued securities,5302801915,0,100.0,0.0,31-Aug-2015
