CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00088,CHINA MERCHANTS BANK CO LTD,978400,100000,0.12,0.01,2011-11-24
C00033,BANK OF CHINA (HONG KONG) LTD,22092800,256000,2.79,0.03,2011-11-24
C00019,THE HONGKONG AND SHANGHAI BANKING,48618200,20000,6.13,0.0,2011-11-24
C00003,THE BANK OF EAST ASIA LTD,1667200,180000,0.21,0.02,2011-11-24
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,1419400,48000,0.18,0.01,2011-11-24
B01905,ESSENCE INTERNATIONAL SECURITIES,57000,-470600,0.01,-0.06,2011-11-24
B01885,HAFOO SECURITIES LTD,0,-4000,0.0,-0.0,2011-11-24
B01769,ONE CHINA SECURITIES LTD,3772,2600,0.0,0.0,2011-11-24
B01685,EVERGRANDE SECURITIES (HONG KONG) LTD,699000,8000,0.09,0.0,2011-11-24
B01607,RHB SECURITIES HONG KONG LTD,1517400,16000,0.19,0.0,2011-11-24
B01545,TUNG SHING SECURITIES (BROKERS) LTD,307200,-8000,0.04,-0.0,2011-11-24
B01353,UOB KAY HIAN (HONG KONG) LTD,142800,-32000,0.02,-0.0,2011-11-24
B01284,HANG SENG SECURITIES LTD,6677000,20000,0.84,0.0,2011-11-24
B01266,PREMIER Q SECURITIES LTD,4276000,28000,0.54,0.0,2011-11-24
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,85555800,-164000,10.79,-0.02,2011-11-24
,Total changed named holdings,174011972,0,21.94,0.0,
,Unchanged named holdings,168085696,0,21.2,0.0,
,Total named holdings,342097668,0,43.14,0.0,
,Unnamed Investor Participants,308800,0,0.04,0.0,
,Total securities in CCASS,342406468,0,43.18,0.0,
,Securities not in CCASS,450610200,0,56.82,0.0,
,Issued securities,793016668,0,100.0,0.0,31-Oct-2011
