CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,91796000,800000,1.16,0.01,2011-06-20
C00037,SHANGHAI COMMERCIAL BANK LTD,128782000,-100000,1.62,-0.0,2011-06-20
C00033,BANK OF CHINA (HONG KONG) LTD,166084000,-332000,2.09,-0.0,2011-06-20
C00019,THE HONGKONG AND SHANGHAI BANKING,425940500,900000,5.37,0.01,2011-06-20
B01623,TAI FUNG KUENTAI SECURITIES CO LTD,1946000,100000,0.02,0.0,2011-06-20
B01607,RHB SECURITIES HONG KONG LTD,10208000,2000,0.13,0.0,2011-06-20
B01345,PHILLIP SECURITIES (HONG KONG) LTD,13098000,-200000,0.17,-0.0,2011-06-20
B01284,HANG SENG SECURITIES LTD,64464000,-476000,0.81,-0.01,2011-06-20
B01266,PREMIER Q SECURITIES LTD,44568000,48000,0.56,0.0,2011-06-20
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,12264000,540000,0.15,0.01,2011-06-20
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,131690000,-1012000,1.66,-0.01,2011-06-20
B01130,BOCI SECURITIES LTD,79050000,-100000,1.0,-0.0,2011-06-20
B01086,SUN HUNG KAI INVESTMENT SERVICES LTD,11920000,-170000,0.15,-0.0,2011-06-20
,Total changed named holdings,1181810500,0,14.9,0.0,
,Unchanged named holdings,2138362180,0,26.96,0.0,
,Total named holdings,3320172680,0,41.87,0.0,
,Unnamed Investor Participants,3768000,0,0.05,0.0,
,Total securities in CCASS,3323940680,0,41.92,0.0,
,Securities not in CCASS,4606226004,0,58.08,0.0,
,Issued securities,7930166684,0,100.0,0.0,31-May-2011
