CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00088,CHINA MERCHANTS BANK CO LTD,7064343,-44000,0.69,-0.0,2013-10-29
C00048,CHIYU BANKING CORPORATION LTD,55400,-60000,0.01,-0.01,2013-10-29
C00041,OCBC WING HANG BANK LTD,444771,-6600,0.04,-0.0,2013-10-29
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,10067534,-524000,0.99,-0.05,2013-10-29
C00036,CHINA CONSTRUCTION BANK (ASIA),193400,36000,0.02,0.0,2013-10-29
C00033,BANK OF CHINA (HONG KONG) LTD,55083417,740000,5.4,0.07,2013-10-29
C00028,NANYANG COMMERCIAL BANK LTD,4504798,-690000,0.44,-0.07,2013-10-29
C00019,THE HONGKONG AND SHANGHAI BANKING,82335113,-414000,8.08,-0.04,2013-10-29
C00015,DBS BANK (HONG KONG) LTD,246032,62000,0.02,0.01,2013-10-29
C00010,CITIBANK N.A.,4712328,-292000,0.46,-0.03,2013-10-29
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,844362,-10000,0.08,-0.0,2013-10-29
B01930,PRIME COURAGE SECURITIES CO LTD,1910000,-300000,0.19,-0.03,2013-10-29
B01929,CHINA GALAXY INTERNATIONAL SECURITIES,1660000,1408000,0.16,0.14,2013-10-29
B01905,ESSENCE INTERNATIONAL SECURITIES,1721000,-300000,0.17,-0.03,2013-10-29
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,2962108,-120000,0.29,-0.01,2013-10-29
B01858,YUANTA SECURITIES (HONG KONG) CO LTD,3189971,36000,0.31,0.0,2013-10-29
B01853,CMBC SECURITIES CO LTD,1020,-2200,0.0,-0.0,2013-10-29
B01849,CIS SECURITIES ASSET MANAGEMENT LTD,108000,100000,0.01,0.01,2013-10-29
B01842,BOCOM INTERNATIONAL SECURITIES LTD,5182284,636000,0.51,0.06,2013-10-29
B01780,TUNG SHUN SECURITIES LTD,33400,-40000,0.0,-0.0,2013-10-29
B01769,ONE CHINA SECURITIES LTD,297,-2022,0.0,-0.0,2013-10-29
B01765,PROMISING SECURITIES CO LTD,260400,-20000,0.03,-0.0,2013-10-29
B01762,DBS VICKERS (HONG KONG) LTD,997314,-120000,0.1,-0.01,2013-10-29
B01743,CEPA ALLIANCE SECURITIES LTD,972000,472000,0.1,0.05,2013-10-29
B01727,ICBC (ASIA) SECURITIES LTD,17402925,4000,1.71,0.0,2013-10-29
B01712,WAH SANG SECURITIES LTD,38000,-8000,0.0,-0.0,2013-10-29
B01700,REALINK FINANCIAL TRADE LTD,21600,-8000,0.0,-0.0,2013-10-29
B01695,DAH SING SECURITIES LTD,191600,-80000,0.02,-0.01,2013-10-29
B01686,FIRST SHANGHAI SECURITIES LTD,7068915,-40000,0.69,-0.0,2013-10-29
