CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00088,CHINA MERCHANTS BANK CO LTD,7143743,4000,0.13,0.0,2015-04-13
C00041,OCBC WING HANG BANK LTD,474171,-15000,0.01,-0.0,2015-04-13
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,20580934,708000,0.39,0.01,2015-04-13
C00037,SHANGHAI COMMERCIAL BANK LTD,12173713,140000,0.23,0.0,2015-04-13
C00033,BANK OF CHINA (HONG KONG) LTD,120216323,628000,2.27,0.01,2015-04-13
C00028,NANYANG COMMERCIAL BANK LTD,21289398,320000,0.4,0.01,2015-04-13
C00019,THE HONGKONG AND SHANGHAI BANKING,383548807,-3312000,7.23,-0.06,2015-04-13
C00010,CITIBANK N.A.,10684386,40000,0.2,0.0,2015-04-13
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,1494362,24000,0.03,0.0,2015-04-13
B01955,FUTU SECURITIES INTERNATIONAL,52000,20000,0.0,0.0,2015-04-13
B01948,CAITONG INTERNATIONAL SECURITIES CO LTD,0,-1000000,0.0,-0.02,2015-04-13
B01945,INTEGRITY SECURITIES LTD,43926000,160000,0.83,0.0,2015-04-13
B01939,SOOCHOW SECURITIES INTERNATIONAL,426572,200000,0.01,0.0,2015-04-13
B01929,CHINA GALAXY INTERNATIONAL SECURITIES,2036000,20000,0.04,0.0,2015-04-13
B01901,CMB INTERNATIONAL SECURITIES LTD,32000,8000,0.0,0.0,2015-04-13
B01882,PING AN OF CHINA SECURITIES (HONG KONG),55014917,-300000,1.04,-0.01,2015-04-13
B01843,TD KING SECURITIES LTD,135000,60000,0.0,0.0,2015-04-13
B01831,NERICO BROTHERS LTD,40000,40000,0.0,0.0,2015-04-13
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,40116851,-620000,0.76,-0.01,2015-04-13
B01825,GUOYUAN SECURITIES BROKERAGE (HONG KONG),10664000,400000,0.2,0.01,2015-04-13
B01818,I-ACCESS INVESTORS LTD,80000,-20000,0.0,-0.0,2015-04-13
B01773,TOYO SECURITIES ASIA LTD,106200,12000,0.0,0.0,2015-04-13
B01769,ONE CHINA SECURITIES LTD,531,-3000,0.0,-0.0,2015-04-13
B01762,DBS VICKERS (HONG KONG) LTD,1635714,-200000,0.03,-0.0,2015-04-13
B01720,NORMAN KONG SECURITIES CO LTD,45000,40000,0.0,0.0,2015-04-13
B01708,ROSA SECURITIES LTD,100000,100000,0.0,0.0,2015-04-13
B01695,DAH SING SECURITIES LTD,4471600,-352000,0.08,-0.01,2015-04-13
B01686,FIRST SHANGHAI SECURITIES LTD,43603139,-488000,0.82,-0.01,2015-04-13
B01685,EVERGRANDE SECURITIES (HONG KONG) LTD,956400,276000,0.02,0.01,2015-04-13
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,3289600,348000,0.06,0.01,2015-04-13
B01610,KGI ASIA LTD,3101126,156000,0.06,0.0,2015-04-13
B01584,CHIEF SECURITIES LTD,870942,208000,0.02,0.0,2015-04-13
B01565,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,2855314,524000,0.05,0.01,2015-04-13
B01559,HING LEE SECURITIES LTD,263800,60000,0.0,0.0,2015-04-13
B01556,LUK FOOK SECURITIES (HK) LTD,3797927,-48000,0.07,-0.0,2015-04-13
B01551,YUE XIU SECURITIES CO LTD,137200,8000,0.0,0.0,2015-04-13
B01497,SINOPAC SECURITIES (ASIA) LTD,74618655,644000,1.41,0.01,2015-04-13
B01462,PING AN SECURITIES LTD,269000,120000,0.01,0.0,2015-04-13
B01443,YING WAH SECURITIES CO LTD,387714,100000,0.01,0.0,2015-04-13
B01416,VC BROKERAGE LTD,6272000,-40000,0.12,-0.0,2015-04-13
B01385,FAIRWIN BROKING LTD,60000,60000,0.0,0.0,2015-04-13
B01355,CHINA EVERBRIGHT SECURITIES (HK) LTD,3159884,516000,0.06,0.01,2015-04-13
B01345,PHILLIP SECURITIES (HONG KONG) LTD,5277072,132000,0.1,0.0,2015-04-13
B01284,HANG SENG SECURITIES LTD,39046267,2548000,0.74,0.05,2015-04-13
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,68000,40000,0.0,0.0,2015-04-13
B01252,CORPORATE BROKERS LTD,3209000,180000,0.06,0.0,2015-04-13
B01231,HONG KONG INTERNATIONAL SECURITIES LTD,169400,12000,0.0,0.0,2015-04-13
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,15128948,36000,0.29,0.0,2015-04-13
B01224,MERRILL LYNCH FAR EAST LTD,212000,212000,0.0,0.0,2015-04-13
B01220,WING ON CHEONG SECURITIES CO LTD,169000,40000,0.0,0.0,2015-04-13
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,9847172,-160000,0.19,-0.0,2015-04-13
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,30896141,-76000,0.58,-0.0,2015-04-13
B01118,EAST ASIA SECURITIES CO LTD,1407205,-10000,0.03,-0.0,2015-04-13
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,58503482,-2776000,1.1,-0.05,2015-04-13
B01086,SUN HUNG KAI INVESTMENT SERVICES LTD,15166013,276000,0.29,0.01,2015-04-13
,Total changed named holdings,1059230623,0,19.97,0.0,
,Unchanged named holdings,309625006,0,5.84,0.0,
,Total named holdings,1368855629,0,25.81,0.0,
,Unnamed Investor Participants,296655,0,0.01,0.0,
,Total securities in CCASS,1369152284,0,25.82,0.0,
,Securities not in CCASS,3933649631,0,74.18,0.0,
,Issued securities,5302801915,0,100.0,0.0,31-Mar-2015
