CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00088,CHINA MERCHANTS BANK CO LTD,3826000,200000,0.05,0.0,2011-07-15
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,87800000,-10000,1.11,-0.0,2011-07-15
C00037,SHANGHAI COMMERCIAL BANK LTD,127948000,-200000,1.61,-0.0,2011-07-15
C00033,BANK OF CHINA (HONG KONG) LTD,181310000,-1298000,2.29,-0.02,2011-07-15
C00028,NANYANG COMMERCIAL BANK LTD,55228000,-60000,0.7,-0.0,2011-07-15
C00019,THE HONGKONG AND SHANGHAI BANKING,438042500,-200000,5.52,-0.0,2011-07-15
C00010,CITIBANK N.A.,32313614,16000,0.41,0.0,2011-07-15
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,14236000,-180000,0.18,-0.0,2011-07-15
B01901,CMB INTERNATIONAL SECURITIES LTD,7970000,-506000,0.1,-0.01,2011-07-15
B01843,TD KING SECURITIES LTD,1160000,-60000,0.01,-0.0,2011-07-15
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,27240000,2980000,0.34,0.04,2011-07-15
B01818,I-ACCESS INVESTORS LTD,392000,-4000,0.0,-0.0,2011-07-15
B01801,KIN FUNG STOCK CO LTD,20000,-100000,0.0,-0.0,2011-07-15
B01789,HO FUNG SHARES INVESTMENT LTD,624943,-200000,0.01,-0.0,2011-07-15
B01623,TAI FUNG KUENTAI SECURITIES CO LTD,2592000,10000,0.03,0.0,2011-07-15
B01607,RHB SECURITIES HONG KONG LTD,14418000,4000,0.18,0.0,2011-07-15
B01584,CHIEF SECURITIES LTD,7670000,100000,0.1,0.0,2011-07-15
B01356,DELTA ASIA SECURITIES LTD,720000,300000,0.01,0.0,2011-07-15
B01266,PREMIER Q SECURITIES LTD,37518000,18000,0.47,0.0,2011-07-15
B01256,SINOLINK SECURITIES (HONG KONG) CO LTD,0,-116000,0.0,-0.0,2011-07-15
B01183,CHONG HING SECURITIES LTD,11668000,-50000,0.15,-0.0,2011-07-15
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,1164706000,-1400000,14.69,-0.02,2011-07-15
B01130,BOCI SECURITIES LTD,85654000,696000,1.08,0.01,2011-07-15
B01118,EAST ASIA SECURITIES CO LTD,13450000,-40000,0.17,-0.0,2011-07-15
B01086,SUN HUNG KAI INVESTMENT SERVICES LTD,12320000,100000,0.16,0.0,2011-07-15
,Total changed named holdings,2328827057,0,29.37,0.0,
,Unchanged named holdings,991425623,0,12.5,0.0,
,Total named holdings,3320252680,0,41.87,0.0,
,Unnamed Investor Participants,3768000,0,0.05,0.0,
,Total securities in CCASS,3324020680,0,41.92,0.0,
,Securities not in CCASS,4606146004,0,58.08,0.0,
,Issued securities,7930166684,0,100.0,0.0,30-Jun-2011
