CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00033,BANK OF CHINA (HONG KONG) LTD,60695817,948000,5.95,0.09,2013-12-12
C00019,THE HONGKONG AND SHANGHAI BANKING,84681190,72000,8.31,0.01,2013-12-12
C00003,THE BANK OF EAST ASIA LTD,1601748,300000,0.16,0.03,2013-12-12
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,804362,8000,0.08,0.0,2013-12-12
B01853,CMBC SECURITIES CO LTD,3020,2000,0.0,0.0,2013-12-12
B01777,DAIWA CAPITAL MARKETS HONG KONG LTD,63600,-2000,0.01,-0.0,2013-12-12
B01727,ICBC (ASIA) SECURITIES LTD,18048925,-410000,1.77,-0.04,2013-12-12
B01633,ENLIGHTEN SECURITIES LTD,0,-32000,0.0,-0.0,2013-12-12
B01623,TAI FUNG KUENTAI SECURITIES CO LTD,285600,32000,0.03,0.0,2013-12-12
B01284,HANG SENG SECURITIES LTD,9699267,-35000,0.95,-0.0,2013-12-12
B01240,TSUN CHI YUEN SECURITIES CO LTD,8917,5000,0.0,0.0,2013-12-12
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,11282543,-88000,1.11,-0.01,2013-12-12
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,24048323,-800000,2.36,-0.08,2013-12-12
,Total changed named holdings,211223312,0,20.72,0.0,
,Unchanged named holdings,168869492,0,16.56,0.0,
,Total named holdings,380092804,0,37.28,0.0,
,Unnamed Investor Participants,281255,0,0.03,0.0,
,Total securities in CCASS,380374059,0,37.31,0.0,
,Securities not in CCASS,639218799,0,62.69,0.0,
,Issued securities,1019592858,0,100.0,0.0,30-Nov-2013
