CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,10103934,8000,0.19,0.0,2014-07-16
C00033,BANK OF CHINA (HONG KONG) LTD,56122417,-376000,1.06,-0.01,2014-07-16
C00019,THE HONGKONG AND SHANGHAI BANKING,242721757,340000,4.58,0.01,2014-07-16
B01829,HUATAI FINANCIAL HOLDINGS (HONG KONG),488000,16000,0.01,0.0,2014-07-16
B01789,HO FUNG SHARES INVESTMENT LTD,272104,8000,0.01,0.0,2014-07-16
B01695,DAH SING SECURITIES LTD,695600,-100000,0.01,-0.0,2014-07-16
B01686,FIRST SHANGHAI SECURITIES LTD,159159139,156601653,3.0,2.95,2014-07-16
B01685,EVERGRANDE SECURITIES (HONG KONG) LTD,291400,40000,0.01,0.0,2014-07-16
B01563,HUARONG INTERNATIONAL SECURITIES LTD,73400,24000,0.0,0.0,2014-07-16
B01508,SOUTHWEST SECURITIES (HK) BROKERAGE LTD,1486000,96000,0.03,0.0,2014-07-16
B01284,HANG SENG SECURITIES LTD,8164467,20000,0.15,0.0,2014-07-16
B01253,STOCKWELL SECURITIES LTD,463000,-52000,0.01,-0.0,2014-07-16
B01224,MERRILL LYNCH FAR EAST LTD,96000,-24000,0.0,-0.0,2014-07-16
,Total changed named holdings,480137218,156601653,9.05,2.95,
,Unchanged named holdings,626471193,0,11.81,0.0,
,Total named holdings,1106608411,156601653,20.87,0.0,
,Unnamed Investor Participants,281255,0,0.01,0.0,
,Total securities in CCASS,1106889666,156601653,20.87,2.95,
,Securities not in CCASS,4195912249,-156601653,79.13,-2.95,
,Issued securities,5302801915,0,100.0,0.0,30-Jun-2014
