CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,91598000,814000,1.16,0.01,2011-05-06
C00033,BANK OF CHINA (HONG KONG) LTD,160912000,124000,2.03,0.0,2011-05-06
C00019,THE HONGKONG AND SHANGHAI BANKING,378388500,-580000,4.77,-0.01,2011-05-06
B01842,BOCOM INTERNATIONAL SECURITIES LTD,27470000,-150000,0.35,-0.0,2011-05-06
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,22452000,-100000,0.28,-0.0,2011-05-06
B01284,HANG SENG SECURITIES LTD,65346000,-188000,0.82,-0.0,2011-05-06
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,1522000,-120000,0.02,-0.0,2011-05-06
B01264,KIM ENG SECURITIES (HONG KONG) LTD,11190000,1000000,0.14,0.01,2011-05-06
B01217,TAIPING SECURITIES (HK) CO LTD,1436000,-300000,0.02,-0.0,2011-05-06
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,12408000,-200000,0.16,-0.0,2011-05-06
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,1257761163,-300000,15.86,-0.0,2011-05-06
,Total changed named holdings,2030483663,0,25.6,0.0,
,Unchanged named holdings,1290559017,0,16.27,0.0,
,Total named holdings,3321042680,0,41.88,0.0,
,Unnamed Investor Participants,3018000,0,0.04,0.0,
,Total securities in CCASS,3324060680,0,41.92,0.0,
,Securities not in CCASS,4606106004,0,58.08,0.0,
,Issued securities,7930166684,0,100.0,0.0,30-Apr-2011
