CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00048,CHIYU BANKING CORPORATION LTD,3638000,50000,0.05,0.0,2010-03-30
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,13352000,-30000,0.17,-0.0,2010-03-30
C00037,SHANGHAI COMMERCIAL BANK LTD,9464000,-60000,0.12,-0.0,2010-03-30
C00033,BANK OF CHINA (HONG KONG) LTD,82818000,74000,1.04,0.0,2010-03-30
C00028,NANYANG COMMERCIAL BANK LTD,4068000,100000,0.05,0.0,2010-03-30
C00019,THE HONGKONG AND SHANGHAI BANKING,90478000,1200000,1.14,0.02,2010-03-30
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,13550000,192000,0.17,0.0,2010-03-30
B01863,CAPITEC SECURITIES LTD,0,-300000,0.0,-0.0,2010-03-30
B01850,HAI TONG SECURITIES (HK) BROKERAGE LTD,774948000,-200000,9.77,-0.0,2010-03-30
B01779,LEE'S SECURITIES CO LTD,40000,-10000,0.0,-0.0,2010-03-30
B01776,AIF SECURITIES LTD,410000,100000,0.01,0.0,2010-03-30
B01673,FULBRIGHT SECURITIES LTD,18174000,300000,0.23,0.0,2010-03-30
B01636,BUSINESS SECURITIES LTD,9320000,-40000,0.12,-0.0,2010-03-30
B01627,CSFG INTERNATIONAL SECURITIES LTD,0,-400000,0.0,-0.01,2010-03-30
B01625,METRO CAPITAL SECURITIES LTD,3052000,-1106000,0.04,-0.01,2010-03-30
B01610,KGI ASIA LTD,6376000,412000,0.08,0.01,2010-03-30
B01607,RHB SECURITIES HONG KONG LTD,6894000,400000,0.09,0.01,2010-03-30
B01606,EWARTON SECURITIES LTD,600000,-100000,0.01,-0.0,2010-03-30
B01584,CHIEF SECURITIES LTD,3350000,200000,0.04,0.0,2010-03-30
B01563,HUARONG INTERNATIONAL SECURITIES LTD,956000,30000,0.01,0.0,2010-03-30
B01444,BAILI SECURITIES CO LTD,90000,-200000,0.0,-0.0,2010-03-30
B01423,PRUDENTIAL BROKERAGE LTD,3608000,150000,0.05,0.0,2010-03-30
B01407,WIN WONG SECURITIES LTD,1270000,200000,0.02,0.0,2010-03-30
B01345,PHILLIP SECURITIES (HONG KONG) LTD,7712000,100000,0.1,0.0,2010-03-30
B01289,SOUTH CHINA SECURITIES LTD,1816000,-200000,0.02,-0.0,2010-03-30
B01266,PREMIER Q SECURITIES LTD,143184000,540000,1.81,0.01,2010-03-30
B01258,CHINA POINT STOCK BROKERS LTD,160000,100000,0.0,0.0,2010-03-30
B01224,MERRILL LYNCH FAR EAST LTD,680000,270000,0.01,0.0,2010-03-30
B01220,WING ON CHEONG SECURITIES CO LTD,1170000,80000,0.01,0.0,2010-03-30
B01183,CHONG HING SECURITIES LTD,7226000,-150000,0.09,-0.0,2010-03-30
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,12308000,-100000,0.16,-0.0,2010-03-30
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,2186000,-900000,0.03,-0.01,2010-03-30
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,3786000,-142000,0.05,-0.0,2010-03-30
B01086,SUN HUNG KAI INVESTMENT SERVICES LTD,5138000,-600000,0.06,-0.01,2010-03-30
,Total changed named holdings,1231822000,-40000,15.53,-0.0,
,Unchanged named holdings,712688465,0,8.99,0.0,
,Total named holdings,1944510465,-40000,24.52,0.0,
,Unnamed Investor Participants,14396000,0,0.18,0.0,
,Total securities in CCASS,1958906465,-40000,24.7,-0.0,
,Securities not in CCASS,5971260219,40000,75.3,0.0,
,Issued securities,7930166684,0,100.0,0.0,28-Feb-2010
