CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,14593705,4000,0.22,0.0,2018-06-01
C00033,BANK OF CHINA (HONG KONG) LTD,80000566,-4000,1.23,-0.0,2018-06-01
C00019,THE HONGKONG AND SHANGHAI BANKING,288505076,120000,4.43,0.0,2018-06-01
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,7166562,8000,0.11,0.0,2018-06-01
B01955,FUTU SECURITIES INTERNATIONAL,357000,52000,0.01,0.0,2018-06-01
B01940,SOFI SECURITIES (HONG KONG) LTD,81000,8000,0.0,0.0,2018-06-01
B01818,I-ACCESS INVESTORS LTD,38000,20000,0.0,0.0,2018-06-01
B01769,ONE CHINA SECURITIES LTD,532810,-2400,0.01,-0.0,2018-06-01
B01497,SINOPAC SECURITIES (ASIA) LTD,623693680,-496000,9.57,-0.01,2018-06-01
B01491,CREDIT SUISSE SECURITIES (HONG KONG) LTD,100000,88000,0.0,0.0,2018-06-01
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,341538,112000,0.01,0.0,2018-06-01
B01323,DEUTSCHE SECURITIES ASIA LTD,1204000,48000,0.02,0.0,2018-06-01
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,378000,-40000,0.01,-0.0,2018-06-01
B01224,MERRILL LYNCH FAR EAST LTD,603181,4000,0.01,0.0,2018-06-01
B01130,BOCI SECURITIES LTD,14663344,-1600,0.22,-0.0,2018-06-01
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,10231197,80000,0.16,0.0,2018-06-01
,Total changed named holdings,1042489659,0,15.99,0.0,
,Unchanged named holdings,4709522188,0,72.25,0.0,
,Total named holdings,5752011847,0,88.24,0.0,
,Unnamed Investor Participants,438655,0,0.01,0.0,
,Total securities in CCASS,5752450502,0,88.25,0.0,
,Securities not in CCASS,765888450,0,11.75,0.0,
,Issued securities,6518338952,0,100.0,0.0,31-May-2018
