CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",2500000,490000,0.04,0.01,2018-01-29
C00033,BANK OF CHINA (HONG KONG) LTD,80115766,-20000,1.23,-0.0,2018-01-29
C00019,THE HONGKONG AND SHANGHAI BANKING,241849771,-1780000,3.71,-0.03,2018-01-29
B01769,ONE CHINA SECURITIES LTD,132976,-2000,0.0,-0.0,2018-01-29
B01715,PRESIDENT SECURITIES (HONG KONG) LTD,70836000,200000,1.09,0.0,2018-01-29
B01584,CHIEF SECURITIES LTD,197228,-92000,0.0,-0.0,2018-01-29
B01497,SINOPAC SECURITIES (ASIA) LTD,917470643,1308000,14.08,0.02,2018-01-29
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,328000,20000,0.01,0.0,2018-01-29
B01345,PHILLIP SECURITIES (HONG KONG) LTD,647514,-2000,0.01,-0.0,2018-01-29
B01323,DEUTSCHE SECURITIES ASIA LTD,920000,8000,0.01,0.0,2018-01-29
B01275,SANFULL SECURITIES LTD,2862571,400000,0.04,0.01,2018-01-29
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,0,-490000,0.0,-0.01,2018-01-29
B01212,HENYEP SECURITIES LTD,3292000,-40000,0.05,-0.0,2018-01-29
,Total changed named holdings,1321152469,0,20.27,0.0,
,Unchanged named holdings,4383180341,0,67.24,0.0,
,Total named holdings,5704332810,0,87.51,0.0,
,Unnamed Investor Participants,428655,0,0.01,0.0,
,Total securities in CCASS,5704761465,0,87.52,0.0,
,Securities not in CCASS,813577487,0,12.48,0.0,
,Issued securities,6518338952,0,100.0,0.0,31-Dec-2017
