CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,49233308,4000,0.87,0.0,2016-08-12
C00019,THE HONGKONG AND SHANGHAI BANKING,325543668,-30282,5.73,-0.0,2016-08-12
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,2447508,100000,0.04,0.0,2016-08-12
B01875,GUODU SECURITIES (HONG KONG) LTD,17923000,17900000,0.32,0.31,2016-08-12
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,42173651,-17900000,0.74,-0.31,2016-08-12
B01769,ONE CHINA SECURITIES LTD,173303,-1718,0.0,-0.0,2016-08-12
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,3696600,-136000,0.07,-0.0,2016-08-12
B01633,ENLIGHTEN SECURITIES LTD,256000,-208000,0.0,-0.0,2016-08-12
B01497,SINOPAC SECURITIES (ASIA) LTD,157775358,320000,2.78,0.01,2016-08-12
B01491,CREDIT SUISSE SECURITIES (HONG KONG) LTD,1452000,-8000,0.03,-0.0,2016-08-12
B01130,BOCI SECURITIES LTD,18920744,-40000,0.33,-0.0,2016-08-12
,Total changed named holdings,619595140,0,10.9,0.0,
,Unchanged named holdings,4280660743,0,75.32,0.0,
,Total named holdings,4900255883,0,86.22,0.0,
,Unnamed Investor Participants,2156655,0,0.04,0.0,
,Total securities in CCASS,4902412538,0,86.25,0.0,
,Securities not in CCASS,781222710,0,13.75,0.0,
,Issued securities,5683635248,0,100.0,0.0,31-Jul-2016
