CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00033,BANK OF CHINA (HONG KONG) LTD,93834987,-5000,1.44,-0.0,2017-09-14
C00019,THE HONGKONG AND SHANGHAI BANKING,258669717,-512000,3.97,-0.01,2017-09-14
B01955,FUTU SECURITIES INTERNATIONAL,128000,16000,0.0,0.0,2017-09-14
B01842,BOCOM INTERNATIONAL SECURITIES LTD,48218284,-4000,0.74,-0.0,2017-09-14
B01769,ONE CHINA SECURITIES LTD,133708,1000,0.0,0.0,2017-09-14
B01551,YUE XIU SECURITIES CO LTD,177200,44000,0.0,0.0,2017-09-14
B01497,SINOPAC SECURITIES (ASIA) LTD,443961643,400000,6.81,0.01,2017-09-14
B01323,DEUTSCHE SECURITIES ASIA LTD,360000,8000,0.01,0.0,2017-09-14
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,8000,8000,0.0,0.0,2017-09-14
B01224,MERRILL LYNCH FAR EAST LTD,179181,44000,0.0,0.0,2017-09-14
,Total changed named holdings,845670720,0,12.97,0.0,
,Unchanged named holdings,4839266414,0,74.24,0.0,
,Total named holdings,5684937134,0,87.21,0.0,
,Unnamed Investor Participants,1156655,0,0.02,0.0,
,Total securities in CCASS,5686093789,0,87.23,0.0,
,Securities not in CCASS,832245163,0,12.77,0.0,
,Issued securities,6518338952,0,100.0,0.0,31-Aug-2017
