CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00093,BNP PARIBAS SECURITIES SERVICES,164200,20000,0.0,0.0,2017-02-22
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,15365534,-40000,0.27,-0.0,2017-02-22
C00033,BANK OF CHINA (HONG KONG) LTD,91640987,56000,1.61,0.0,2017-02-22
C00019,THE HONGKONG AND SHANGHAI BANKING,278166317,-1000000,4.89,-0.02,2017-02-22
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,2899508,352000,0.05,0.01,2017-02-22
B01882,PING AN OF CHINA SECURITIES (HONG KONG),44748917,-4512000,0.79,-0.08,2017-02-22
B01818,I-ACCESS INVESTORS LTD,234000,-80000,0.0,-0.0,2017-02-22
B01673,FULBRIGHT SECURITIES LTD,27665600,2000000,0.49,0.04,2017-02-22
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2646600,-92000,0.05,-0.0,2017-02-22
B01497,SINOPAC SECURITIES (ASIA) LTD,361421643,3596000,6.36,0.06,2017-02-22
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,40000,-44000,0.0,-0.0,2017-02-22
B01416,VC BROKERAGE LTD,704000,-200000,0.01,-0.0,2017-02-22
B01353,UOB KAY HIAN (HONG KONG) LTD,3806172,-100000,0.07,-0.0,2017-02-22
B01284,HANG SENG SECURITIES LTD,40629754,40000,0.71,0.0,2017-02-22
B01224,MERRILL LYNCH FAR EAST LTD,70181,4000,0.0,0.0,2017-02-22
,Total changed named holdings,870203413,0,15.31,0.0,
,Unchanged named holdings,4056250470,0,71.37,0.0,
,Total named holdings,4926453883,0,86.68,0.0,
,Unnamed Investor Participants,756655,0,0.01,0.0,
,Total securities in CCASS,4927210538,0,86.69,0.0,
,Securities not in CCASS,756424710,0,13.31,0.0,
,Issued securities,5683635248,0,100.0,0.0,31-Jan-2017
