CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00088,CHINA MERCHANTS BANK CO LTD,5699743,96000,0.11,0.0,2014-05-28
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,8567934,184000,0.16,0.0,2014-05-28
C00033,BANK OF CHINA (HONG KONG) LTD,58960417,88000,1.11,0.0,2014-05-28
C00019,THE HONGKONG AND SHANGHAI BANKING,229131503,28000,4.32,0.0,2014-05-28
B01945,INTEGRITY SECURITIES LTD,35338000,24000,0.67,0.0,2014-05-28
B01882,PING AN OF CHINA SECURITIES (HONG KONG),10099600,10000000,0.19,0.19,2014-05-28
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,2450200,136000,0.05,0.0,2014-05-28
B01818,I-ACCESS INVESTORS LTD,132000,-24000,0.0,-0.0,2014-05-28
B01743,CEPA ALLIANCE SECURITIES LTD,380000,200000,0.01,0.0,2014-05-28
B01686,FIRST SHANGHAI SECURITIES LTD,2516915,-108000,0.05,-0.0,2014-05-28
B01649,CINDA INTERNATIONAL SECURITIES LTD,471400,40000,0.01,0.0,2014-05-28
B01497,SINOPAC SECURITIES (ASIA) LTD,40452478,-1060000,0.76,-0.02,2014-05-28
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,84000,20000,0.0,0.0,2014-05-28
B01356,DELTA ASIA SECURITIES LTD,48858,4000,0.0,0.0,2014-05-28
B01353,UOB KAY HIAN (HONG KONG) LTD,3580172,148000,0.07,0.0,2014-05-28
B01284,HANG SENG SECURITIES LTD,6214267,184000,0.12,0.0,2014-05-28
B01130,BOCI SECURITIES LTD,15929144,40000,0.3,0.0,2014-05-28
,Total changed named holdings,420056631,10000000,7.92,0.19,
,Unchanged named holdings,338291843,0,6.38,0.0,
,Total named holdings,758348474,10000000,14.3,0.0,
,Unnamed Investor Participants,281255,0,0.01,0.0,
,Total securities in CCASS,758629729,10000000,14.31,0.19,
,Securities not in CCASS,4544172186,-10000000,85.69,-0.19,
,Issued securities,5302801915,0,100.0,0.0,16-May-2014
