CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,94896000,30000,1.2,0.0,2011-06-01
C00037,SHANGHAI COMMERCIAL BANK LTD,128256000,200000,1.62,0.0,2011-06-01
C00033,BANK OF CHINA (HONG KONG) LTD,166620000,-150000,2.1,-0.0,2011-06-01
C00028,NANYANG COMMERCIAL BANK LTD,51478000,50000,0.65,0.0,2011-06-01
C00019,THE HONGKONG AND SHANGHAI BANKING,406558500,2700000,5.13,0.03,2011-06-01
C00015,DBS BANK (HONG KONG) LTD,31370000,24000,0.4,0.0,2011-06-01
B01789,HO FUNG SHARES INVESTMENT LTD,1174943,100000,0.01,0.0,2011-06-01
B01778,UNITED WORLD ONLINE LTD,1882000,160000,0.02,0.0,2011-06-01
B01777,DAIWA CAPITAL MARKETS HONG KONG LTD,554000,-6000,0.01,-0.0,2011-06-01
B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,71032000,12700000,0.9,0.16,2011-06-01
B01607,RHB SECURITIES HONG KONG LTD,9620000,8000,0.12,0.0,2011-06-01
B01584,CHIEF SECURITIES LTD,9544000,400000,0.12,0.01,2011-06-01
B01469,KAISER SECURITIES LTD,10850000,100000,0.14,0.0,2011-06-01
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,24000,-36000,0.0,-0.0,2011-06-01
B01330,NOMURA SECURITIES (HK) LTD,2316000,1000000,0.03,0.01,2011-06-01
B01284,HANG SENG SECURITIES LTD,65294000,-626000,0.82,-0.01,2011-06-01
B01272,FB SECURITIES (HONG KONG) LTD,2024000,110000,0.03,0.0,2011-06-01
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,1546000,60000,0.02,0.0,2011-06-01
B01224,MERRILL LYNCH FAR EAST LTD,320000,-24000,0.0,-0.0,2011-06-01
B01183,CHONG HING SECURITIES LTD,11304000,150000,0.14,0.0,2011-06-01
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,131682000,-9750000,1.66,-0.12,2011-06-01
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,1213743163,-8200000,15.31,-0.1,2011-06-01
B01089,HSBC BROKING SECURITIES (HONG KONG) LTD,35344000,1000000,0.45,0.01,2011-06-01
,Total changed named holdings,2447432606,0,30.86,0.0,
,Unchanged named holdings,872740074,0,11.01,0.0,
,Total named holdings,3320172680,0,41.87,0.0,
,Unnamed Investor Participants,3768000,0,0.05,0.0,
,Total securities in CCASS,3323940680,0,41.92,0.0,
,Securities not in CCASS,4606226004,0,58.08,0.0,
,Issued securities,7930166684,0,100.0,0.0,31-May-2011
