CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00093,BNP PARIBAS SECURITIES SERVICES,988200,152000,0.02,0.0,2017-11-13
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,16072534,24000,0.25,0.0,2017-11-13
C00019,THE HONGKONG AND SHANGHAI BANKING,287857717,-8000,4.42,-0.0,2017-11-13
C00010,CITIBANK N.A.,35765872,248000,0.55,0.0,2017-11-13
B02056,RUIBANG SECURITIES LTD,0,-168000,0.0,-0.0,2017-11-13
B01955,FUTU SECURITIES INTERNATIONAL,1136000,-104000,0.02,-0.0,2017-11-13
B01940,SOFI SECURITIES (HONG KONG) LTD,20800,-200,0.0,-0.0,2017-11-13
B01938,CHINA INDUSTRIAL SECURITIES,603834235,264000,9.26,0.0,2017-11-13
B01818,I-ACCESS INVESTORS LTD,138000,20000,0.0,0.0,2017-11-13
B01789,HO FUNG SHARES INVESTMENT LTD,34113,200,0.0,0.0,2017-11-13
B01716,ORIENT SECURITIES LTD,0,-380000,0.0,-0.01,2017-11-13
B01715,PRESIDENT SECURITIES (HONG KONG) LTD,68176000,600000,1.05,0.01,2017-11-13
B01680,SUCCESS SECURITIES LTD,200000,200000,0.0,0.0,2017-11-13
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,3626400,-160000,0.06,-0.0,2017-11-13
B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,7155600,-300000,0.11,-0.0,2017-11-13
B01607,RHB SECURITIES HONG KONG LTD,6000,-280000,0.0,-0.0,2017-11-13
B01551,YUE XIU SECURITIES CO LTD,141200,-12000,0.0,-0.0,2017-11-13
B01497,SINOPAC SECURITIES (ASIA) LTD,677709643,400000,10.4,0.01,2017-11-13
B01423,PRUDENTIAL BROKERAGE LTD,4594167,-220000,0.07,-0.0,2017-11-13
B01345,PHILLIP SECURITIES (HONG KONG) LTD,742514,-524000,0.01,-0.01,2017-11-13
B01323,DEUTSCHE SECURITIES ASIA LTD,512000,8000,0.01,0.0,2017-11-13
B01275,SANFULL SECURITIES LTD,2194571,800000,0.03,0.01,2017-11-13
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,316000,-68000,0.0,-0.0,2017-11-13
B01224,MERRILL LYNCH FAR EAST LTD,7181,-188000,0.0,-0.0,2017-11-13
B01184,CHINA TONGHAI SECURITIES LTD,8285,-80000,0.0,-0.0,2017-11-13
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,33871184,-356000,0.52,-0.01,2017-11-13
B01118,EAST ASIA SECURITIES CO LTD,702605,52000,0.01,0.0,2017-11-13
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,10197197,80000,0.16,0.0,2017-11-13
,Total changed named holdings,1756008018,0,26.94,0.0,
,Unchanged named holdings,3829029116,0,58.74,0.0,
,Total named holdings,5585037134,0,85.68,0.0,
,Unnamed Investor Participants,1056655,0,0.02,0.0,
,Total securities in CCASS,5586093789,0,85.7,0.0,
,Securities not in CCASS,932245163,0,14.3,0.0,
,Issued securities,6518338952,0,100.0,0.0,31-Oct-2017
