CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00088,CHINA MERCHANTS BANK CO LTD,7395743,76000,0.14,0.0,2015-05-08
C00048,CHIYU BANKING CORPORATION LTD,1063400,60000,0.02,0.0,2015-05-08
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,29388934,240000,0.55,0.0,2015-05-08
C00037,SHANGHAI COMMERCIAL BANK LTD,12708713,20000,0.24,0.0,2015-05-08
C00036,CHINA CONSTRUCTION BANK (ASIA),27828670,-160000,0.52,-0.0,2015-05-08
C00033,BANK OF CHINA (HONG KONG) LTD,119485923,-404000,2.25,-0.01,2015-05-08
C00028,NANYANG COMMERCIAL BANK LTD,20645398,40000,0.39,0.0,2015-05-08
C00019,THE HONGKONG AND SHANGHAI BANKING,371843407,-1646000,7.01,-0.03,2015-05-08
C00010,CITIBANK N.A.,57268186,-28000,1.08,-0.0,2015-05-08
C00003,THE BANK OF EAST ASIA LTD,6453748,400000,0.12,0.01,2015-05-08
B01955,FUTU SECURITIES INTERNATIONAL,1104000,8000,0.02,0.0,2015-05-08
B01945,INTEGRITY SECURITIES LTD,42806000,-808000,0.81,-0.02,2015-05-08
B01938,CHINA INDUSTRIAL SECURITIES,256000,24000,0.0,0.0,2015-05-08
B01882,PING AN OF CHINA SECURITIES (HONG KONG),49694917,-3152000,0.94,-0.06,2015-05-08
B01831,NERICO BROTHERS LTD,320000,160000,0.01,0.0,2015-05-08
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,40252851,828000,0.76,0.02,2015-05-08
B01818,I-ACCESS INVESTORS LTD,788000,-16000,0.01,-0.0,2015-05-08
B01809,CHINA SYSTEM SECURITIES LTD,1272000,140000,0.02,0.0,2015-05-08
B01789,HO FUNG SHARES INVESTMENT LTD,764104,164000,0.01,0.0,2015-05-08
B01769,ONE CHINA SECURITIES LTD,331,-2000,0.0,-0.0,2015-05-08
B01727,ICBC (ASIA) SECURITIES LTD,10712325,208000,0.2,0.0,2015-05-08
B01695,DAH SING SECURITIES LTD,5299600,-144000,0.1,-0.0,2015-05-08
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,3841600,-556000,0.07,-0.01,2015-05-08
B01636,BUSINESS SECURITIES LTD,876000,-40000,0.02,-0.0,2015-05-08
B01585,SINO GRADE SECURITIES LTD,150116,-20000,0.0,-0.0,2015-05-08
B01584,CHIEF SECURITIES LTD,1297228,276000,0.02,0.01,2015-05-08
B01497,SINOPAC SECURITIES (ASIA) LTD,77714655,216000,1.47,0.0,2015-05-08
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,8000,8000,0.0,0.0,2015-05-08
B01385,FAIRWIN BROKING LTD,836000,100000,0.02,0.0,2015-05-08
B01345,PHILLIP SECURITIES (HONG KONG) LTD,4933072,556000,0.09,0.01,2015-05-08
B01343,CELETIO INVESTMENTS LTD,418000,152000,0.01,0.0,2015-05-08
B01338,EMPEROR SECURITIES LTD,204020,76000,0.0,0.0,2015-05-08
B01284,HANG SENG SECURITIES LTD,42417267,1008000,0.8,0.02,2015-05-08
B01265,OCBC WING HANG SHARES BROKERAGE CO. LTD,460000,132000,0.01,0.0,2015-05-08
B01260,LAMTEX SECURITIES LTD,2900000,400000,0.05,0.01,2015-05-08
B01252,CORPORATE BROKERS LTD,2637000,200000,0.05,0.0,2015-05-08
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,15368948,40000,0.29,0.0,2015-05-08
B01224,MERRILL LYNCH FAR EAST LTD,64000,-76000,0.0,-0.0,2015-05-08
B01183,CHONG HING SECURITIES LTD,2976142,52000,0.06,0.0,2015-05-08
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,9164884,2704000,0.17,0.05,2015-05-08
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,8559172,-644000,0.16,-0.01,2015-05-08
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,30280141,-964000,0.57,-0.02,2015-05-08
B01141,FE SECURITIES LTD,24000,16000,0.0,0.0,2015-05-08
B01130,BOCI SECURITIES LTD,11409544,-120000,0.22,-0.0,2015-05-08
B01119,CELESTIAL SECURITIES LTD,841000,-12000,0.02,-0.0,2015-05-08
B01086,SUN HUNG KAI INVESTMENT SERVICES LTD,15313013,-12000,0.29,-0.0,2015-05-08
,Total changed named holdings,1040046052,-500000,19.61,-0.01,
,Unchanged named holdings,374429577,0,7.06,0.0,
,Total named holdings,1414475629,-500000,26.67,0.0,
,Unnamed Investor Participants,776655,500000,0.01,0.01,
,Total securities in CCASS,1415252284,0,26.69,0.0,
,Securities not in CCASS,3887549631,0,73.31,0.0,
,Issued securities,5302801915,0,100.0,0.0,30-Apr-2015
