CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",6841634,4000,0.1,0.0,2018-11-23
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,14149073,16000,0.22,0.0,2018-11-23
C00019,THE HONGKONG AND SHANGHAI BANKING,314400799,-12000,4.8,-0.0,2018-11-23
B01715,PRESIDENT SECURITIES (HONG KONG) LTD,74052000,200000,1.13,0.0,2018-11-23
B01497,SINOPAC SECURITIES (ASIA) LTD,915296080,-196000,13.98,-0.0,2018-11-23
B01323,DEUTSCHE SECURITIES ASIA LTD,479000,4000,0.01,0.0,2018-11-23
B01212,HENYEP SECURITIES LTD,1396000,-16000,0.02,-0.0,2018-11-23
,Total changed named holdings,1326614586,0,20.27,0.0,
,Unchanged named holdings,4709759281,0,71.95,0.0,
,Total named holdings,6036373867,0,92.22,0.0,
,Unnamed Investor Participants,541655,0,0.01,0.0,
,Total securities in CCASS,6036915522,0,92.23,0.0,
,Securities not in CCASS,508705609,0,7.77,0.0,
,Issued securities,6545621131,0,100.0,0.0,31-Oct-2018
