CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00088,CHINA MERCHANTS BANK CO LTD,7480343,-116000,0.73,-0.01,2013-10-22
C00048,CHIYU BANKING CORPORATION LTD,83400,28000,0.01,0.0,2013-10-22
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,10823534,-252000,1.06,-0.02,2013-10-22
C00033,BANK OF CHINA (HONG KONG) LTD,56303017,516000,5.52,0.05,2013-10-22
C00019,THE HONGKONG AND SHANGHAI BANKING,83831113,-200000,8.22,-0.02,2013-10-22
B01929,CHINA GALAXY INTERNATIONAL SECURITIES,360000,-12000,0.04,-0.0,2013-10-22
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,3130108,-192000,0.31,-0.02,2013-10-22
B01769,ONE CHINA SECURITIES LTD,3149,-572,0.0,-0.0,2013-10-22
B01700,REALINK FINANCIAL TRADE LTD,61600,-8000,0.01,-0.0,2013-10-22
B01569,TANG PING KONG LTD,300000,-52000,0.03,-0.01,2013-10-22
B01355,CHINA EVERBRIGHT SECURITIES (HK) LTD,595884,44000,0.06,0.0,2013-10-22
B01284,HANG SENG SECURITIES LTD,9686267,276000,0.95,0.03,2013-10-22
B01224,MERRILL LYNCH FAR EAST LTD,82578,20000,0.01,0.0,2013-10-22
B01183,CHONG HING SECURITIES LTD,560342,-15428,0.05,-0.0,2013-10-22
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,11306543,-36000,1.11,-0.0,2013-10-22
,Total changed named holdings,184607878,0,18.11,0.0,
,Unchanged named holdings,195422526,0,19.17,0.0,
,Total named holdings,380030404,0,37.27,0.0,
,Unnamed Investor Participants,321255,0,0.03,0.0,
,Total securities in CCASS,380351659,0,37.3,0.0,
,Securities not in CCASS,639241199,0,62.7,0.0,
,Issued securities,1019592858,0,100.0,0.0,30-Sep-2013
