CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",76000,-128000,0.0,-0.0,2016-11-11
C00093,BNP PARIBAS SECURITIES SERVICES,200,-96000,0.0,-0.0,2016-11-11
C00042,CMB WING LUNG BANK LTD,1857884,-92000,0.03,-0.0,2016-11-11
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,18626734,-300000,0.33,-0.01,2016-11-11
C00037,SHANGHAI COMMERCIAL BANK LTD,11763713,-20000,0.21,-0.0,2016-11-11
C00033,BANK OF CHINA (HONG KONG) LTD,103438587,-508000,1.82,-0.01,2016-11-11
C00028,NANYANG COMMERCIAL BANK LTD,19808662,120000,0.35,0.0,2016-11-11
C00019,THE HONGKONG AND SHANGHAI BANKING,294791917,-2452000,5.19,-0.04,2016-11-11
C00010,CITIBANK N.A.,43898077,-52000,0.77,-0.0,2016-11-11
B01948,CAITONG INTERNATIONAL SECURITIES CO LTD,400000,100000,0.01,0.0,2016-11-11
B01945,INTEGRITY SECURITIES LTD,43874000,-36000,0.77,-0.0,2016-11-11
B01905,ESSENCE INTERNATIONAL SECURITIES,2915000,-224000,0.05,-0.0,2016-11-11
B01894,MAYFAIR & AYERS FINANCIAL GROUP LTD,800000,400000,0.01,0.01,2016-11-11
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,2115508,-80000,0.04,-0.0,2016-11-11
B01863,CAPITEC SECURITIES LTD,2276000,1160000,0.04,0.02,2016-11-11
B01842,BOCOM INTERNATIONAL SECURITIES LTD,48618284,80000,0.86,0.0,2016-11-11
B01769,ONE CHINA SECURITIES LTD,133433,-56,0.0,-0.0,2016-11-11
B01727,ICBC (ASIA) SECURITIES LTD,6035325,-344000,0.11,-0.01,2016-11-11
B01710,SINO-RICH SECURITIES & FUTURES LTD,1880000,100000,0.03,0.0,2016-11-11
B01700,REALINK FINANCIAL TRADE LTD,221600,-12000,0.0,-0.0,2016-11-11
B01673,FULBRIGHT SECURITIES LTD,1513600,200000,0.03,0.0,2016-11-11
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,3268600,-76000,0.06,-0.0,2016-11-11
B01610,KGI ASIA LTD,2941726,400000,0.05,0.01,2016-11-11
B01584,CHIEF SECURITIES LTD,978228,-100000,0.02,-0.0,2016-11-11
B01565,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,11470171,-732000,0.2,-0.01,2016-11-11
B01563,HUARONG INTERNATIONAL SECURITIES LTD,249400,-132000,0.0,-0.0,2016-11-11
B01497,SINOPAC SECURITIES (ASIA) LTD,276291358,4480000,4.86,0.08,2016-11-11
B01423,PRUDENTIAL BROKERAGE LTD,7189167,-96000,0.13,-0.0,2016-11-11
B01290,SPS SECURITIES LTD,36428,-3944,0.0,-0.0,2016-11-11
B01224,MERRILL LYNCH FAR EAST LTD,264000,-132000,0.0,-0.0,2016-11-11
B01212,HENYEP SECURITIES LTD,1460000,16000,0.03,0.0,2016-11-11
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,44669768,-440000,0.79,-0.01,2016-11-11
B01086,SUN HUNG KAI INVESTMENT SERVICES LTD,27967899,-1000000,0.49,-0.02,2016-11-11
,Total changed named holdings,981831269,0,17.27,0.0,
,Unchanged named holdings,3919330614,0,68.96,0.0,
,Total named holdings,4901161883,0,86.23,0.0,
,Unnamed Investor Participants,1256655,0,0.02,0.0,
,Total securities in CCASS,4902418538,0,86.25,0.0,
,Securities not in CCASS,781216710,0,13.75,0.0,
,Issued securities,5683635248,0,100.0,0.0,31-Oct-2016
