CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00037,SHANGHAI COMMERCIAL BANK LTD,15884000,100000,0.2,0.0,2010-06-25
C00033,BANK OF CHINA (HONG KONG) LTD,119694000,-338000,1.51,-0.0,2010-06-25
C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,33908000,600000,0.43,0.01,2010-06-25
B01666,GLORY SUN SECURITIES LTD,12984000,-100000,0.16,-0.0,2010-06-25
B01607,RHB SECURITIES HONG KONG LTD,26824000,200000,0.34,0.0,2010-06-25
B01433,HING WAI ALLIED SECURITIES LTD,1194000,564000,0.02,0.01,2010-06-25
B01423,PRUDENTIAL BROKERAGE LTD,13106000,-980000,0.17,-0.01,2010-06-25
B01338,EMPEROR SECURITIES LTD,3318000,-140000,0.04,-0.0,2010-06-25
B01284,HANG SENG SECURITIES LTD,65030000,-90000,0.82,-0.0,2010-06-25
B01275,SANFULL SECURITIES LTD,2710000,1280000,0.03,0.02,2010-06-25
B01266,PREMIER Q SECURITIES LTD,73546000,-200000,0.93,-0.0,2010-06-25
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,13318000,-30000,0.17,-0.0,2010-06-25
B01183,CHONG HING SECURITIES LTD,7508000,-100000,0.09,-0.0,2010-06-25
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,7704000,-106000,0.1,-0.0,2010-06-25
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,414393163,-660000,5.23,-0.01,2010-06-25
,Total changed named holdings,811121163,0,10.23,0.0,
,Unchanged named holdings,1314004478,0,16.57,0.0,
,Total named holdings,2125125641,0,26.8,0.0,
,Unnamed Investor Participants,10482000,0,0.13,0.0,
,Total securities in CCASS,2135607641,0,26.93,0.0,
,Securities not in CCASS,5794559043,0,73.07,0.0,
,Issued securities,7930166684,0,100.0,0.0,31-May-2010
