CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00088,CHINA MERCHANTS BANK CO LTD,1838400,212000,0.23,0.03,2012-03-15
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,10373600,-152000,1.31,-0.02,2012-03-15
C00033,BANK OF CHINA (HONG KONG) LTD,22759200,-92000,2.87,-0.01,2012-03-15
C00028,NANYANG COMMERCIAL BANK LTD,5601000,-19800,0.71,-0.0,2012-03-15
C00019,THE HONGKONG AND SHANGHAI BANKING,49726400,56000,6.27,0.01,2012-03-15
B01905,ESSENCE INTERNATIONAL SECURITIES,45000,-12000,0.01,-0.0,2012-03-15
B01882,PING AN OF CHINA SECURITIES (HONG KONG),99600,-52400,0.01,-0.01,2012-03-15
B01853,CMBC SECURITIES CO LTD,23450,400,0.0,0.0,2012-03-15
B01769,ONE CHINA SECURITIES LTD,452,-200,0.0,-0.0,2012-03-15
B01762,DBS VICKERS (HONG KONG) LTD,1493800,-227200,0.19,-0.03,2012-03-15
B01685,EVERGRANDE SECURITIES (HONG KONG) LTD,715000,-20000,0.09,-0.0,2012-03-15
B01679,TAI FUNG SECURITIES LTD,7600,-12000,0.0,-0.0,2012-03-15
B01638,KILMOREY SECURITIES LTD,59000,-16000,0.01,-0.0,2012-03-15
B01610,KGI ASIA LTD,648000,12000,0.08,0.0,2012-03-15
B01608,TC CONCORD SECURITIES LTD,24000,24000,0.0,0.0,2012-03-15
B01584,CHIEF SECURITIES LTD,634200,4000,0.08,0.0,2012-03-15
B01433,HING WAI ALLIED SECURITIES LTD,313800,-24000,0.04,-0.0,2012-03-15
B01423,PRUDENTIAL BROKERAGE LTD,973430,700000,0.12,0.09,2012-03-15
B01345,PHILLIP SECURITIES (HONG KONG) LTD,1359000,68000,0.17,0.01,2012-03-15
B01289,SOUTH CHINA SECURITIES LTD,381600,-100000,0.05,-0.01,2012-03-15
B01284,HANG SENG SECURITIES LTD,6909196,-196000,0.87,-0.02,2012-03-15
B01240,TSUN CHI YUEN SECURITIES CO LTD,6094,-800,0.0,-0.0,2012-03-15
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,2736400,100000,0.35,0.01,2012-03-15
B01212,HENYEP SECURITIES LTD,702600,48000,0.09,0.01,2012-03-15
B01169,PUBLIC FINANCIAL SECURITIES LTD,55000,-56000,0.01,-0.01,2012-03-15
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,1300200,-80000,0.16,-0.01,2012-03-15
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,80289600,-220000,10.12,-0.03,2012-03-15
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,510600,60000,0.06,0.01,2012-03-15
,Total changed named holdings,189586222,4000,23.91,0.0,
,Unchanged named holdings,152439366,0,19.22,0.0,
,Total named holdings,342025588,4000,43.13,0.0,
,Unnamed Investor Participants,294600,0,0.04,0.0,
,Total securities in CCASS,342320188,4000,43.17,0.0,
,Securities not in CCASS,450696480,-4000,56.83,-0.0,
,Issued securities,793016668,0,100.0,0.0,29-Feb-2012
