CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,42765934,236000,0.81,0.0,2014-12-18
C00033,BANK OF CHINA (HONG KONG) LTD,84569323,760000,1.59,0.01,2014-12-18
C00019,THE HONGKONG AND SHANGHAI BANKING,331116737,-2300000,6.24,-0.04,2014-12-18
B01818,I-ACCESS INVESTORS LTD,224000,8000,0.0,0.0,2014-12-18
B01727,ICBC (ASIA) SECURITIES LTD,10308325,80000,0.19,0.0,2014-12-18
B01686,FIRST SHANGHAI SECURITIES LTD,146083139,-12000,2.75,-0.0,2014-12-18
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,2477600,44000,0.05,0.0,2014-12-18
B01636,BUSINESS SECURITIES LTD,1168000,44000,0.02,0.0,2014-12-18
B01631,PLANETREE SECURITIES LTD,721600,560000,0.01,0.01,2014-12-18
B01609,WILBY SECURITIES LTD,780600,100000,0.01,0.0,2014-12-18
B01508,SOUTHWEST SECURITIES (HK) BROKERAGE LTD,35343524,300000,0.67,0.01,2014-12-18
B01497,SINOPAC SECURITIES (ASIA) LTD,100386655,8000,1.89,0.0,2014-12-18
B01416,VC BROKERAGE LTD,5040000,336000,0.1,0.01,2014-12-18
B01407,WIN WONG SECURITIES LTD,181400,100000,0.0,0.0,2014-12-18
B01355,CHINA EVERBRIGHT SECURITIES (HK) LTD,2779884,200000,0.05,0.0,2014-12-18
B01351,WING FUNG SECURITIES LTD,40000,32000,0.0,0.0,2014-12-18
B01284,HANG SENG SECURITIES LTD,21730467,-100000,0.41,-0.0,2014-12-18
B01252,CORPORATE BROKERS LTD,3189000,16000,0.06,0.0,2014-12-18
B01181,FOSUN HANI SECURITIES LTD,3000,-500000,0.0,-0.01,2014-12-18
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,3744943,88000,0.07,0.0,2014-12-18
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,31736141,-160000,0.6,-0.0,2014-12-18
B01119,CELESTIAL SECURITIES LTD,1689800,200000,0.03,0.0,2014-12-18
B01118,EAST ASIA SECURITIES CO LTD,1762205,-40000,0.03,-0.0,2014-12-18
,Total changed named holdings,827842277,0,15.61,0.0,
,Unchanged named holdings,532006352,0,10.03,0.0,
,Total named holdings,1359848629,0,25.64,0.0,
,Unnamed Investor Participants,403655,0,0.01,0.0,
,Total securities in CCASS,1360252284,0,25.65,0.0,
,Securities not in CCASS,3942549631,0,74.35,0.0,
,Issued securities,5302801915,0,100.0,0.0,30-Nov-2014
