CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,89392000,-2340000,1.13,-0.03,2011-06-27
C00033,BANK OF CHINA (HONG KONG) LTD,163978000,-294000,2.07,-0.0,2011-06-27
C00019,THE HONGKONG AND SHANGHAI BANKING,431480500,3472000,5.44,0.04,2011-06-27
B01607,RHB SECURITIES HONG KONG LTD,11238000,-628000,0.14,-0.01,2011-06-27
B01460,BERICH BROKERAGE LTD,34664000,-100000,0.44,-0.0,2011-06-27
B01284,HANG SENG SECURITIES LTD,66454000,1580000,0.84,0.02,2011-06-27
B01266,PREMIER Q SECURITIES LTD,41796000,-2910000,0.53,-0.04,2011-06-27
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,133546000,1340000,1.68,0.02,2011-06-27
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,1191825163,-800000,15.03,-0.01,2011-06-27
B01130,BOCI SECURITIES LTD,79880000,400000,1.01,0.01,2011-06-27
B01118,EAST ASIA SECURITIES CO LTD,13450000,-20000,0.17,-0.0,2011-06-27
B01086,SUN HUNG KAI INVESTMENT SERVICES LTD,12220000,300000,0.15,0.0,2011-06-27
,Total changed named holdings,2269923663,0,28.62,0.0,
,Unchanged named holdings,1050249017,0,13.24,0.0,
,Total named holdings,3320172680,0,41.87,0.0,
,Unnamed Investor Participants,3768000,0,0.05,0.0,
,Total securities in CCASS,3323940680,0,41.92,0.0,
,Securities not in CCASS,4606226004,0,58.08,0.0,
,Issued securities,7930166684,0,100.0,0.0,31-May-2011
