CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",192000,116000,0.0,0.0,2017-01-05
C00093,BNP PARIBAS SECURITIES SERVICES,92200,4000,0.0,0.0,2017-01-05
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,17944534,4000,0.32,0.0,2017-01-05
C00019,THE HONGKONG AND SHANGHAI BANKING,283744317,-1264000,4.99,-0.02,2017-01-05
B01918,REALORD ASIA PACIFIC SECURITIES LTD,648000,-4000,0.01,-0.0,2017-01-05
B01863,CAPITEC SECURITIES LTD,1572000,100000,0.03,0.0,2017-01-05
B01859,CLC SECURITIES LTD,200000,200000,0.0,0.0,2017-01-05
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,40925651,4000,0.72,0.0,2017-01-05
B01610,KGI ASIA LTD,2153726,140000,0.04,0.0,2017-01-05
B01497,SINOPAC SECURITIES (ASIA) LTD,305223358,500000,5.37,0.01,2017-01-05
B01427,SINCERE SECURITIES LTD,7887000,300000,0.14,0.01,2017-01-05
B01345,PHILLIP SECURITIES (HONG KONG) LTD,1102072,-116000,0.02,-0.0,2017-01-05
B01252,CORPORATE BROKERS LTD,2101000,16000,0.04,0.0,2017-01-05
,Total changed named holdings,663785858,0,11.68,0.0,
,Unchanged named holdings,4237668025,0,74.56,0.0,
,Total named holdings,4901453883,0,86.24,0.0,
,Unnamed Investor Participants,756655,0,0.01,0.0,
,Total securities in CCASS,4902210538,0,86.25,0.0,
,Securities not in CCASS,781424710,0,13.75,0.0,
,Issued securities,5683635248,0,100.0,0.0,31-Dec-2016
