CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",7517634,244000,0.11,0.0,2019-01-04
C00019,THE HONGKONG AND SHANGHAI BANKING,316343399,20000,4.83,0.0,2019-01-04
B01715,PRESIDENT SECURITIES (HONG KONG) LTD,75092000,-1080000,1.15,-0.02,2019-01-04
B01696,HANTEC SECURITIES CO LTD,118012000,1300000,1.8,0.02,2019-01-04
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,849538,-12000,0.01,-0.0,2019-01-04
B01345,PHILLIP SECURITIES (HONG KONG) LTD,656514,-8000,0.01,-0.0,2019-01-04
B01275,SANFULL SECURITIES LTD,3848000,-380000,0.06,-0.01,2019-01-04
B01224,MERRILL LYNCH FAR EAST LTD,234581,-84000,0.0,-0.0,2019-01-04
,Total changed named holdings,522553666,0,7.98,0.0,
,Unchanged named holdings,4910614150,0,75.02,0.0,
,Total named holdings,5433167816,0,83.0,0.0,
,Unnamed Investor Participants,541655,0,0.01,0.0,
,Total securities in CCASS,5433709471,0,83.01,0.0,
,Securities not in CCASS,1111911660,0,16.99,0.0,
,Issued securities,6545621131,0,100.0,0.0,31-Dec-2018
