CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00042,CMB WING LUNG BANK LTD,1027884,-40000,0.02,-0.0,2017-10-23
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,15992534,52000,0.25,0.0,2017-10-23
C00033,BANK OF CHINA (HONG KONG) LTD,92995187,132000,1.43,0.0,2017-10-23
B01955,FUTU SECURITIES INTERNATIONAL,228000,196000,0.0,0.0,2017-10-23
B01715,PRESIDENT SECURITIES (HONG KONG) LTD,65088000,200000,1.0,0.0,2017-10-23
B01673,FULBRIGHT SECURITIES LTD,623000,-252000,0.01,-0.0,2017-10-23
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,4210400,-80000,0.06,-0.0,2017-10-23
B01590,INTERACTIVE BROKERS HONG KONG LTD,2828000,4000,0.04,0.0,2017-10-23
B01551,YUE XIU SECURITIES CO LTD,157200,24000,0.0,0.0,2017-10-23
B01427,SINCERE SECURITIES LTD,1800,-16000,0.0,-0.0,2017-10-23
B01423,PRUDENTIAL BROKERAGE LTD,4194167,-360000,0.06,-0.01,2017-10-23
B01275,SANFULL SECURITIES LTD,1610571,328000,0.02,0.01,2017-10-23
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,10233197,-188000,0.16,-0.0,2017-10-23
,Total changed named holdings,199189940,0,3.06,0.0,
,Unchanged named holdings,5385847194,0,82.63,0.0,
,Total named holdings,5585037134,0,85.68,0.0,
,Unnamed Investor Participants,1056655,0,0.02,0.0,
,Total securities in CCASS,5586093789,0,85.7,0.0,
,Securities not in CCASS,932245163,0,14.3,0.0,
,Issued securities,6518338952,0,100.0,0.0,30-Sep-2017
