CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00088,CHINA MERCHANTS BANK CO LTD,6699743,148000,0.12,0.0,2016-12-02
C00042,CMB WING LUNG BANK LTD,1761884,72000,0.03,0.0,2016-12-02
C00041,OCBC WING HANG BANK LTD,358686,-4308000,0.01,-0.08,2016-12-02
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,18203334,-632000,0.32,-0.01,2016-12-02
C00037,SHANGHAI COMMERCIAL BANK LTD,11752371,-20000,0.21,-0.0,2016-12-02
C00036,CHINA CONSTRUCTION BANK (ASIA),21592670,-600000,0.38,-0.01,2016-12-02
C00033,BANK OF CHINA (HONG KONG) LTD,100193587,-896000,1.76,-0.02,2016-12-02
C00028,NANYANG COMMERCIAL BANK LTD,18556662,-20000,0.33,-0.0,2016-12-02
C00019,THE HONGKONG AND SHANGHAI BANKING,285804917,-1468000,5.03,-0.03,2016-12-02
C00010,CITIBANK N.A.,43176977,-200000,0.76,-0.0,2016-12-02
B01979,FORMAX SECURITIES LTD,428000,100000,0.01,0.0,2016-12-02
B01955,FUTU SECURITIES INTERNATIONAL,12000,12000,0.0,0.0,2016-12-02
B01948,CAITONG INTERNATIONAL SECURITIES CO LTD,1000000,600000,0.02,0.01,2016-12-02
B01939,SOOCHOW SECURITIES INTERNATIONAL,846000,-64000,0.01,-0.0,2016-12-02
B01938,CHINA INDUSTRIAL SECURITIES,161534531,84000,2.84,0.0,2016-12-02
B01930,PRIME COURAGE SECURITIES CO LTD,140068796,-400000,2.46,-0.01,2016-12-02
B01918,REALORD ASIA PACIFIC SECURITIES LTD,500000,300000,0.01,0.01,2016-12-02
B01905,ESSENCE INTERNATIONAL SECURITIES,2915000,-32000,0.05,-0.0,2016-12-02
B01900,ORIENT SECURITIES (HONG KONG) LTD,3293314,180000,0.06,0.0,2016-12-02
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,2139508,104000,0.04,0.0,2016-12-02
B01863,CAPITEC SECURITIES LTD,2916000,300000,0.05,0.01,2016-12-02
B01842,BOCOM INTERNATIONAL SECURITIES LTD,49802284,264000,0.88,0.0,2016-12-02
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,40921651,-148000,0.72,-0.0,2016-12-02
B01818,I-ACCESS INVESTORS LTD,110000,4000,0.0,0.0,2016-12-02
B01727,ICBC (ASIA) SECURITIES LTD,5331325,-344000,0.09,-0.01,2016-12-02
B01700,REALINK FINANCIAL TRADE LTD,321600,-300000,0.01,-0.01,2016-12-02
B01686,FIRST SHANGHAI SECURITIES LTD,9351139,-40000,0.16,-0.0,2016-12-02
B01680,SUCCESS SECURITIES LTD,276000,-200000,0.0,-0.0,2016-12-02
B01673,FULBRIGHT SECURITIES LTD,1913600,100000,0.03,0.0,2016-12-02
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,3072600,-96000,0.05,-0.0,2016-12-02
B01649,CINDA INTERNATIONAL SECURITIES LTD,300179400,160000,5.28,0.0,2016-12-02
B01636,BUSINESS SECURITIES LTD,100000,-200000,0.0,-0.0,2016-12-02
B01610,KGI ASIA LTD,4533726,40000,0.08,0.0,2016-12-02
B01607,RHB SECURITIES HONG KONG LTD,426000,-76000,0.01,-0.0,2016-12-02
B01601,CSC SECURITIES (HK) LTD,816000,16000,0.01,0.0,2016-12-02
B01584,CHIEF SECURITIES LTD,1050228,72000,0.02,0.0,2016-12-02
B01497,SINOPAC SECURITIES (ASIA) LTD,299743358,11520000,5.27,0.2,2016-12-02
B01423,PRUDENTIAL BROKERAGE LTD,5457167,-400000,0.1,-0.01,2016-12-02
B01345,PHILLIP SECURITIES (HONG KONG) LTD,1098072,-300000,0.02,-0.01,2016-12-02
B01298,GET NICE SECURITIES LTD,330714,240000,0.01,0.0,2016-12-02
B01284,HANG SENG SECURITIES LTD,38953754,-60000,0.69,-0.0,2016-12-02
B01260,LAMTEX SECURITIES LTD,760000,40000,0.01,0.0,2016-12-02
B01231,HONG KONG INTERNATIONAL SECURITIES LTD,73400,-12000,0.0,-0.0,2016-12-02
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,18245313,-32000,0.32,-0.0,2016-12-02
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,12197629,-200000,0.21,-0.0,2016-12-02
B01130,BOCI SECURITIES LTD,19268744,-12000,0.34,-0.0,2016-12-02
B01119,CELESTIAL SECURITIES LTD,459000,400000,0.01,0.01,2016-12-02
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,38121768,-1056000,0.67,-0.02,2016-12-02
B01086,SUN HUNG KAI INVESTMENT SERVICES LTD,24259899,-2540000,0.43,-0.04,2016-12-02
,Total changed named holdings,1700928351,100000,29.93,0.0,
,Unchanged named holdings,3200525532,0,56.31,0.0,
,Total named holdings,4901453883,100000,86.24,0.0,
,Unnamed Investor Participants,756655,-100000,0.01,-0.0,
,Total securities in CCASS,4902210538,0,86.25,0.0,
,Securities not in CCASS,781424710,0,13.75,0.0,
,Issued securities,5683635248,0,100.0,0.0,30-Nov-2016
