CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,10101106,44000,0.99,0.0,2013-05-13
C00033,BANK OF CHINA (HONG KONG) LTD,55196159,-424000,5.41,-0.04,2013-05-13
C00019,THE HONGKONG AND SHANGHAI BANKING,67904113,1172000,6.66,0.11,2013-05-13
B01905,ESSENCE INTERNATIONAL SECURITIES,993000,300000,0.1,0.03,2013-05-13
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,2650108,-120000,0.26,-0.01,2013-05-13
B01875,GUODU SECURITIES (HONG KONG) LTD,3847000,-1644000,0.38,-0.16,2013-05-13
B01789,HO FUNG SHARES INVESTMENT LTD,84378,40000,0.01,0.0,2013-05-13
B01727,ICBC (ASIA) SECURITIES LTD,15330925,-12000,1.5,-0.0,2013-05-13
B01673,FULBRIGHT SECURITIES LTD,1313600,200000,0.13,0.02,2013-05-13
B01416,VC BROKERAGE LTD,285143,20000,0.03,0.0,2013-05-13
B01353,UOB KAY HIAN (HONG KONG) LTD,1439372,24000,0.14,0.0,2013-05-13
B01264,KIM ENG SECURITIES (HONG KONG) LTD,1008000,80000,0.1,0.01,2013-05-13
B01156,CMB INTERNATIONAL GLOBAL MARKETS LTD,1039060,20000,0.1,0.0,2013-05-13
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,14018543,60000,1.37,0.01,2013-05-13
B01130,BOCI SECURITIES LTD,5766144,200000,0.57,0.02,2013-05-13
B01119,CELESTIAL SECURITIES LTD,699800,40000,0.07,0.0,2013-05-13
,Total changed named holdings,181676451,0,17.82,0.0,
,Unchanged named holdings,198542793,0,19.47,0.0,
,Total named holdings,380219244,0,37.29,0.0,
,Unnamed Investor Participants,321255,0,0.03,0.0,
,Total securities in CCASS,380540499,0,37.32,0.0,
,Securities not in CCASS,639052359,0,62.68,0.0,
,Issued securities,1019592858,0,100.0,0.0,30-Apr-2013
