CCASS ID,Name,Holding,Change,Stake%,StakeΔ %,Lastholding
C00100,"JPMORGAN CHASE BANK, NATIONAL",1480200,128000,0.03,0.0,2015-12-17
C00093,BNP PARIBAS SECURITIES SERVICES,4000,4000,0.0,0.0,2015-12-17
C00088,CHINA MERCHANTS BANK CO LTD,8887743,80000,0.16,0.0,2015-12-17
C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,44901934,35000,0.79,0.0,2015-12-17
C00033,BANK OF CHINA (HONG KONG) LTD,107616295,12000,1.89,0.0,2015-12-17
C00010,CITIBANK N.A.,50228386,116000,0.88,0.0,2015-12-17
B01955,FUTU SECURITIES INTERNATIONAL,960000,-84000,0.02,-0.0,2015-12-17
B01818,I-ACCESS INVESTORS LTD,990000,40000,0.02,0.0,2015-12-17
B01769,ONE CHINA SECURITIES LTD,133895,1000,0.0,0.0,2015-12-17
B01715,PRESIDENT SECURITIES (HONG KONG) LTD,528000,100000,0.01,0.0,2015-12-17
B01708,ROSA SECURITIES LTD,0,-20000,0.0,-0.0,2015-12-17
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,3944600,16000,0.07,0.0,2015-12-17
B01565,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,17486314,-424000,0.31,-0.01,2015-12-17
B01545,TUNG SHING SECURITIES (BROKERS) LTD,1476285,212000,0.03,0.0,2015-12-17
B01491,CREDIT SUISSE SECURITIES (HONG KONG) LTD,428000,4000,0.01,0.0,2015-12-17
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,116000,-8000,0.0,-0.0,2015-12-17
B01443,YING WAH SECURITIES CO LTD,695714,100000,0.01,0.0,2015-12-17
B01345,PHILLIP SECURITIES (HONG KONG) LTD,2017072,-32000,0.04,-0.0,2015-12-17
B01284,HANG SENG SECURITIES LTD,37817582,-40000,0.67,-0.0,2015-12-17
B01272,FB SECURITIES (HONG KONG) LTD,824971,4000,0.01,0.0,2015-12-17
B01224,MERRILL LYNCH FAR EAST LTD,56000,56000,0.0,0.0,2015-12-17
B01212,HENYEP SECURITIES LTD,3892000,60000,0.07,0.0,2015-12-17
B01118,EAST ASIA SECURITIES CO LTD,1712205,80000,0.03,0.0,2015-12-17
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,51215482,-540000,0.9,-0.01,2015-12-17
B01086,SUN HUNG KAI INVESTMENT SERVICES LTD,23699899,100000,0.42,0.0,2015-12-17
,Total changed named holdings,361112577,0,6.35,0.0,
,Unchanged named holdings,1567061270,0,27.57,0.0,
,Total named holdings,1928173847,0,33.93,0.0,
,Unnamed Investor Participants,256655,0,0.0,0.0,
,Total securities in CCASS,1928430502,0,33.93,0.0,
,Securities not in CCASS,3755204746,0,66.07,0.0,
,Issued securities,5683635248,0,100.0,0.0,30-Nov-2015
